Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpTP_R,InpAllowLong,InpAllowShort,InpTF,InpLinRegLen,InpPlotMode,InpPlotLen,InpCciPeriod,InpPivotL,InpPivotR,InpPivotSource,InpMaxPivotDist,InpDivMaxBars,InpDivDieOnFail,InpHourStart,InpHourEnd,InpPrevBars,InpEntryWindowBars,InpMarketIfTooClose,InpSLBufferPts,InpWarmupBars,InpMaxSpreadPts,InpRiskPercent,InpMagic,InpComment,InpVerbose
2,709.52,54.57846,3.24127,2.03126,1.92350,3.2996,13,-1.1920,-207,-207.08,1.0,1,0,16385,11,0,11,20,5,3,0,60,0,0,8,18,3,3,1,30,500,30,1,772401,EZ TREND,1
5,-854.86,-47.49222,0.38757,-0.88402,-4.14398,9.5629,18,-2.1170,-586,-585.82,1.5,0,1,16385,11,0,11,20,5,3,0,60,0,0,8,18,3,3,1,30,500,30,1,772401,EZ TREND,1
4,-569.26,-29.96105,0.53331,-0.68750,-4.10967,8.0968,19,-2.1022,-496,-495.79,1.0,0,1,16385,11,0,11,20,5,3,0,60,0,0,8,18,3,3,1,30,500,30,1,772401,EZ TREND,1
6,196.94,6.79103,1.14297,0.27590,0.91012,6.7536,29,-2.1129,-515,-515.46,1.0,1,1,16385,11,0,11,20,5,3,0,60,0,0,8,18,3,3,1,30,500,30,1,772401,EZ TREND,1
3,83.37,9.26333,1.16387,0.11534,0.05803,6.8319,9,-1.0625,-506,-505.91,1.5,1,0,16385,11,0,11,20,5,3,0,60,0,0,8,18,3,3,1,30,500,30,1,772401,EZ TREND,1
7,-533.76,-24.26182,0.64838,-0.47336,-1.37237,10.8626,22,-2.0991,-597,-596.73,1.5,1,1,16385,11,0,11,20,5,3,0,60,0,0,8,18,3,3,1,30,500,30,1,772401,EZ TREND,1
