close_time;symbol;magic;position_id;deal_type;volume;price;net_profit
2025.06.10 14:41:52;NASUSD;776020;2;1;4.80;21850.20;6.29
2025.06.16 14:41:24;NASUSD;776020;4;1;2.50;21839.80;24.79
2025.06.17 14:44:05;NASUSD;776020;6;1;2.00;21801.50;-100.66
2025.06.20 15:25:22;NASUSD;776020;9;0;0.60;21668.30;35.35
2025.06.20 15:27:15;NASUSD;776020;9;0;0.80;21685.50;35.18
2025.06.24 14:44:10;NASUSD;776020;12;1;1.90;22098.30;1.64
2025.06.26 14:52:27;NASUSD;776020;16;0;1.70;22272.80;32.21
2025.06.27 15:07:01;NASUSD;776020;18;1;1.70;22578.70;5.50
2025.06.30 14:33:13;NASUSD;776020;21;0;1.20;22611.20;23.44
2025.06.30 14:37:04;NASUSD;776020;21;0;1.30;22607.50;29.51
2025.07.01 15:17:14;NASUSD;776020;24;1;1.40;22624.10;0.71
2025.07.02 14:40:06;NASUSD;776020;27;1;1.10;22483.30;8.50
2025.07.07 14:35:01;NASUSD;776020;32;0;1.90;22729.00;20.72
2025.07.08 14:37:15;NASUSD;776020;35;0;2.60;22714.80;2.22
2025.07.10 14:47:07;NASUSD;776020;37;0;2.80;22834.70;15.80
2025.07.14 14:46:01;NASUSD;776020;39;0;3.50;22689.40;25.77
2025.07.15 14:40:21;NASUSD;776020;41;1;1.50;22955.70;-99.30
2025.07.17 14:52:17;NASUSD;776020;45;0;1.50;22979.50;-97.76
2025.07.18 15:08:02;NASUSD;776020;47;0;5.30;23077.30;28.63
2025.07.21 14:35:41;NASUSD;776020;49;1;1.10;23147.30;21.41
2025.07.21 14:38:01;NASUSD;776020;49;1;1.10;23154.00;27.74
2025.07.23 14:32:00;NASUSD;776020;54;0;1.30;23045.20;33.72
2025.07.23 14:33:05;NASUSD;776020;54;0;1.50;23060.50;19.33
2025.07.24 15:10:04;NASUSD;776020;57;1;1.70;23173.90;-101.15
2025.07.25 14:39:00;NASUSD;776020;61;0;1.80;23186.70;36.86
2025.07.25 14:39:38;NASUSD;776020;61;0;1.90;23202.50;13.30
2025.07.28 15:21:47;NASUSD;776020;64;1;3.10;23341.00;-101.80
2025.07.29 14:34:17;NASUSD;776020;66;1;1.20;23495.60;20.10
2025.07.29 14:36:15;NASUSD;776020;66;1;1.30;23488.30;13.54
2025.08.01 14:36:49;NASUSD;776020;72;0;0.50;22863.40;27.67
2025.08.01 14:37:35;NASUSD;776020;72;0;0.50;22880.70;20.21
2025.08.05 14:32:41;NASUSD;776020;76;0;1.80;23210.10;25.87
2025.08.08 14:43:00;NASUSD;776020;78;1;0.90;23508.00;25.42
2025.08.08 14:43:43;NASUSD;776020;78;1;1.00;23497.80;19.49
2025.08.11 14:35:05;NASUSD;776020;83;0;2.20;23587.40;18.75
2025.08.12 16:10:36;NASUSD;776020;86;0;0.60;23723.50;-96.79
2025.08.13 15:27:17;NASUSD;776020;88;0;2.40;23870.60;30.31
2025.08.14 15:33:07;NASUSD;776020;90;1;0.60;23872.20;0.31
2025.08.15 14:32:00;NASUSD;776020;94;0;1.50;23760.70;38.49
2025.08.15 14:32:38;NASUSD;776020;94;0;1.60;23788.00;3.70
2025.08.18 14:32:03;NASUSD;776020;97;1;3.40;23696.40;15.43
2025.08.19 14:32:57;NASUSD;776020;101;0;1.10;23603.60;45.04
2025.08.19 14:36:52;NASUSD;776020;101;0;1.30;23594.50;63.34
2025.08.20 14:33:30;NASUSD;776020;105;0;2.70;23301.40;29.62
2025.08.21 14:37:43;NASUSD;776020;108;0;1.70;23203.70;-101.62
2025.08.22 14:32:03;NASUSD;776020;111;0;3.00;23160.00;0.52
2025.08.25 14:31:27;NASUSD;776020;113;1;3.10;23391.10;-102.29
2025.08.28 14:31:04;NASUSD;776020;117;1;0.90;23659.10;49.17
2025.08.28 14:35:04;NASUSD;776020;117;1;0.90;23663.60;52.62
2025.08.29 14:41:22;NASUSD;776020;122;0;1.80;23557.00;12.35
2025.09.02 14:32:09;NASUSD;776020;125;0;0.70;23011.80;4.69
2025.09.03 14:39:00;NASUSD;776020;128;0;2.20;23349.80;7.55
2025.09.04 14:33:50;NASUSD;776020;131;0;2.10;23480.80;-101.45
2025.09.05 15:20:13;NASUSD;776020;133;0;0.70;23671.70;8.28
2025.09.09 14:30:57;NASUSD;776020;136;1;4.40;23797.10;-103.42
2025.09.10 14:43:13;NASUSD;776020;140;0;1.00;23900.40;-0.68
2025.09.12 14:36:28;NASUSD;776020;143;1;3.20;23992.40;-100.60
2025.09.16 14:35:02;NASUSD;776020;147;0;4.40;24314.50;25.31
2025.09.18 15:22:12;NASUSD;776020;149;1;1.50;24522.70;4.84
2025.09.19 16:28:02;NASUSD;776020;151;0;4.20;24481.30;11.09
2025.09.23 14:41:55;NASUSD;776020;154;0;1.80;24707.70;47.62
2025.09.23 14:44:03;NASUSD;776020;154;0;2.00;24710.00;49.01
2025.09.25 14:36:23;NASUSD;776020;158;0;0.60;24255.50;24.71
2025.09.25 14:38:10;NASUSD;776020;158;0;0.70;24253.50;30.03
2025.09.26 15:12:23;NASUSD;776020;162;0;0.90;24387.90;5.54
2025.09.29 14:48:09;NASUSD;776020;164;1;2.40;24702.90;27.36
2025.09.30 14:36:10;NASUSD;776020;167;0;1.90;24552.40;14.91
2025.10.02 14:34:52;NASUSD;776020;169;0;2.30;24900.70;48.39
2025.10.02 14:36:04;NASUSD;776020;169;0;2.50;24913.40;25.56
2025.10.03 14:41:07;NASUSD;776020;172;1;2.40;24945.10;7.57
2025.10.06 14:36:01;NASUSD;776020;176;0;1.80;24968.00;6.01
2025.10.07 15:36:29;NASUSD;776020;178;1;1.80;24987.10;-100.99
2025.10.08 14:33:00;NASUSD;776020;181;1;1.10;24926.10;31.68
2025.10.08 14:34:20;NASUSD;776020;181;1;1.20;24922.50;30.84
2025.10.09 14:31:08;NASUSD;776020;186;0;4.30;25135.90;-102.57
2025.10.10 14:38:00;NASUSD;776020;188;1;1.10;25182.90;32.92
2025.10.10 14:39:08;NASUSD;776020;188;1;1.20;25174.60;27.29
2025.10.13 14:34:44;NASUSD;776020;192;1;1.60;24589.00;-101.92
2025.10.15 14:45:00;NASUSD;776020;196;0;1.50;24767.30;9.55
2025.10.16 14:50:21;NASUSD;776020;198;1;1.60;24855.40;-100.42
2025.10.21 14:32:59;NASUSD;776020;202;0;2.00;25094.90;48.91
2025.10.21 14:33:58;NASUSD;776020;202;0;2.10;25110.10;23.88
2025.10.24 15:08:17;NASUSD;776020;205;1;0.60;25379.30;-0.21
2025.10.27 14:35:02;NASUSD;776020;208;1;3.60;25668.30;-101.78
2025.10.29 14:59:07;NASUSD;776020;211;1;2.30;26165.40;36.17
2025.12.03 15:01:25;NASUSD;776020;215;1;2.10;25563.50;-95.77
2025.12.24 14:43:20;NASUSD;776020;219;1;3.50;25594.70;6.53
2025.12.26 14:35:44;NASUSD;776020;222;1;3.60;25681.50;12.52
2026.02.17 14:53:09;NASUSD;776020;225;1;1.20;24610.00;7.20
2026.03.18 15:29:17;NASUSD;776020;230;0;0.40;24598.00;14.18
2026.03.19 14:32:04;NASUSD;776020;233;0;0.80;24153.10;28.86
2026.04.17 15:11:32;NASUSD;776020;235;1;0.60;26607.40;6.60
