Finestra,Simbolo,DataOra,Close
SOLARE,EURUSD,2025.01.10 16:00,1.02531
SOLARE,EURUSD,2025.01.10 17:00,1.02505
SOLARE,EURUSD,2025.01.10 18:00,1.02374
SOLARE,EURUSD,2025.01.10 19:00,1.02446
SOLARE,EURUSD,2025.01.10 20:00,1.02416
SOLARE,EURUSD,2025.01.10 21:00,1.02455
SOLARE,EURUSD,2025.01.10 22:00,1.02448
SOLARE,EURUSD,2025.01.10 23:00,1.02447
SOLARE,EURUSD,2025.01.13 00:00,1.02449
SOLARE,EURUSD,2025.01.13 01:00,1.02430
SOLARE,EURUSD,2025.01.13 02:00,1.02424
SOLARE,EURUSD,2025.01.13 03:00,1.02418
SOLARE,EURUSD,2025.01.13 04:00,1.02403
SOLARE,EURUSD,2025.01.13 05:00,1.02154
SOLARE,EURUSD,2025.01.13 06:00,1.02118
SOLARE,EURUSD,2025.01.13 07:00,1.02196
SOLARE,EURUSD,2025.01.13 08:00,1.02175
SOLARE,EURUSD,2025.01.13 09:00,1.02153
SOLARE,EURUSD,2025.01.13 10:00,1.02216
SOLARE,EURUSD,2025.01.13 11:00,1.01934
SOLARE,EURUSD,2025.01.13 12:00,1.02021
SOLARE,EURUSD,2025.01.13 13:00,1.01959
SOLARE,EURUSD,2025.01.13 14:00,1.02028
SOLARE,EURUSD,2025.01.13 15:00,1.02084
SOLARE,EURUSD,2025.01.13 16:00,1.02081
SOLARE,EURUSD,2025.01.13 17:00,1.01970
SOLARE,EURUSD,2025.01.13 18:00,1.02082
SOLARE,EURUSD,2025.01.13 19:00,1.02180
SOLARE,EURUSD,2025.01.13 20:00,1.02162
SOLARE,EURUSD,2025.01.13 21:00,1.02074
SOLARE,EURUSD,2025.01.13 22:00,1.02168
SOLARE,EURUSD,2025.01.13 23:00,1.02431
SOLARE,EURUSD,2025.01.14 00:00,1.02582
SOLARE,EURUSD,2025.01.14 01:00,1.02640
SOLARE,EURUSD,2025.01.14 02:00,1.02480
SOLARE,EURUSD,2025.01.14 03:00,1.02492
SOLARE,EURUSD,2025.01.14 04:00,1.02447
SOLARE,EURUSD,2025.01.14 05:00,1.02485
SOLARE,EURUSD,2025.01.14 06:00,1.02502
SOLARE,EURUSD,2025.01.14 07:00,1.02448
SOLARE,EURUSD,2025.01.14 08:00,1.02527
SOLARE,EURUSD,2025.01.14 09:00,1.02544
SOLARE,EURUSD,2025.01.14 10:00,1.02616
SOLARE,EURUSD,2025.01.14 11:00,1.02596
SOLARE,EURUSD,2025.01.14 12:00,1.02601
SOLARE,EURUSD,2025.01.14 13:00,1.02541
SOLARE,EURUSD,2025.01.14 14:00,1.02479
SOLARE,EURUSD,2025.01.14 15:00,1.02531
SOLARE,EURUSD,2025.01.14 16:00,1.02681
SOLARE,EURUSD,2025.01.14 17:00,1.02949
SOLARE,EURUSD,2025.01.14 18:00,1.02915
SOLARE,EURUSD,2025.01.14 19:00,1.02883
SOLARE,EURUSD,2025.01.14 20:00,1.02995
SOLARE,EURUSD,2025.01.14 21:00,1.02981
SOLARE,EURUSD,2025.01.14 22:00,1.03019
SOLARE,EURUSD,2025.01.14 23:00,1.03077
SOLARE,EURUSD,2025.01.15 00:00,1.03066
SOLARE,EURUSD,2025.01.15 01:00,1.03062
SOLARE,EURUSD,2025.01.15 02:00,1.03012
SOLARE,EURUSD,2025.01.15 03:00,1.03001
SOLARE,EURUSD,2025.01.15 04:00,1.02971
SOLARE,EURUSD,2025.01.15 05:00,1.03019
SOLARE,EURUSD,2025.01.15 06:00,1.03025
SOLARE,EURUSD,2025.01.15 07:00,1.02933
SOLARE,EURUSD,2025.01.15 08:00,1.02962
SOLARE,EURUSD,2025.01.15 09:00,1.03059
SOLARE,EURUSD,2025.01.15 10:00,1.02966
SOLARE,EURUSD,2025.01.15 11:00,1.03098
SOLARE,EURUSD,2025.01.15 12:00,1.03075
SOLARE,EURUSD,2025.01.15 13:00,1.03012
SOLARE,EURUSD,2025.01.15 14:00,1.02998
SOLARE,EURUSD,2025.01.15 15:00,1.03445
SOLARE,EURUSD,2025.01.15 16:00,1.03271
SOLARE,EURUSD,2025.01.15 17:00,1.03061
SOLARE,EURUSD,2025.01.15 18:00,1.02812
SOLARE,EURUSD,2025.01.15 19:00,1.02857
SOLARE,EURUSD,2025.01.15 20:00,1.02922
SOLARE,EURUSD,2025.01.15 21:00,1.02933
SOLARE,EURUSD,2025.01.15 22:00,1.02957
SOLARE,EURUSD,2025.01.15 23:00,1.02901
SOLARE,EURUSD,2025.01.16 00:00,1.02922
SOLARE,EURUSD,2025.01.16 01:00,1.02952
SOLARE,EURUSD,2025.01.16 02:00,1.02990
SOLARE,EURUSD,2025.01.16 03:00,1.02890
SOLARE,EURUSD,2025.01.16 04:00,1.02869
SOLARE,EURUSD,2025.01.16 05:00,1.02890
SOLARE,EURUSD,2025.01.16 06:00,1.02871
SOLARE,EURUSD,2025.01.16 07:00,1.02825
SOLARE,EURUSD,2025.01.16 08:00,1.02891
SOLARE,EURUSD,2025.01.16 09:00,1.02976
SOLARE,EURUSD,2025.01.16 10:00,1.02960
SOLARE,EURUSD,2025.01.16 11:00,1.02862
SOLARE,EURUSD,2025.01.16 12:00,1.02856
SOLARE,EURUSD,2025.01.16 13:00,1.02903
SOLARE,EURUSD,2025.01.16 14:00,1.02718
SOLARE,EURUSD,2025.01.16 15:00,1.02818
SOLARE,EURUSD,2025.01.16 16:00,1.02793
SOLARE,EURUSD,2025.01.16 17:00,1.03008
SOLARE,EURUSD,2025.01.16 18:00,1.03023
SOLARE,EURUSD,2025.01.16 19:00,1.02965
SOLARE,EURUSD,2025.01.16 20:00,1.03003
SOLARE,EURUSD,2025.01.16 21:00,1.03019
SOLARE,EURUSD,2025.01.16 22:00,1.03003
SOLARE,EURUSD,2025.01.16 23:00,1.03018
SOLARE,EURUSD,2025.01.17 00:00,1.03011
SOLARE,EURUSD,2025.01.17 01:00,1.03014
SOLARE,EURUSD,2025.01.17 02:00,1.03048
SOLARE,EURUSD,2025.01.17 03:00,1.03052
SOLARE,EURUSD,2025.01.17 04:00,1.03033
SOLARE,EURUSD,2025.01.17 05:00,1.03006
SOLARE,EURUSD,2025.01.17 06:00,1.02937
SOLARE,EURUSD,2025.01.17 07:00,1.02933
SOLARE,EURUSD,2025.01.17 08:00,1.02904
SOLARE,EURUSD,2025.01.17 09:00,1.02846
SOLARE,EURUSD,2025.01.17 10:00,1.02971
SOLARE,EURUSD,2025.01.17 11:00,1.02968
SOLARE,EURUSD,2025.01.17 12:00,1.03038
SOLARE,EURUSD,2025.01.17 13:00,1.03046
SOLARE,EURUSD,2025.01.17 14:00,1.02929
SOLARE,EURUSD,2025.01.17 15:00,1.02902
SOLARE,EURUSD,2025.01.17 16:00,1.02986
SOLARE,EURUSD,2025.01.17 17:00,1.02990
SOLARE,EURUSD,2025.01.17 18:00,1.02862
SOLARE,EURUSD,2025.01.17 19:00,1.02809
SOLARE,EURUSD,2025.01.17 20:00,1.02809
SOLARE,EURUSD,2025.01.17 21:00,1.02763
SOLARE,EURUSD,2025.01.17 22:00,1.02755
SOLARE,EURUSD,2025.01.17 23:00,1.02698
SOLARE,EURUSD,2025.01.20 00:00,1.02768
SOLARE,EURUSD,2025.01.20 01:00,1.02806
SOLARE,EURUSD,2025.01.20 02:00,1.02866
SOLARE,EURUSD,2025.01.20 03:00,1.02908
SOLARE,EURUSD,2025.01.20 04:00,1.02911
SOLARE,EURUSD,2025.01.20 05:00,1.03061
SOLARE,EURUSD,2025.01.20 06:00,1.03044
SOLARE,EURUSD,2025.01.20 07:00,1.03025
SOLARE,EURUSD,2025.01.20 08:00,1.03104
SOLARE,EURUSD,2025.01.20 09:00,1.03164
SOLARE,EURUSD,2025.01.20 10:00,1.03098
SOLARE,EURUSD,2025.01.20 11:00,1.03062
SOLARE,EURUSD,2025.01.20 12:00,1.03150
SOLARE,EURUSD,2025.01.20 13:00,1.03260
SOLARE,EURUSD,2025.01.20 14:00,1.03203
SOLARE,EURUSD,2025.01.20 15:00,1.03982
SOLARE,EURUSD,2025.01.20 16:00,1.04152
SOLARE,EURUSD,2025.01.20 17:00,1.04005
SOLARE,EURUSD,2025.01.20 18:00,1.03984
SOLARE,EURUSD,2025.01.20 19:00,1.03857
SOLARE,EURUSD,2025.01.20 20:00,1.03966
SOLARE,EURUSD,2025.01.20 21:00,1.04208
SOLARE,EURUSD,2025.01.20 22:00,1.04163
SOLARE,EURUSD,2025.01.20 23:00,1.04167
SOLARE,EURUSD,2025.01.21 00:00,1.04127
SOLARE,EURUSD,2025.01.21 01:00,1.04209
SOLARE,EURUSD,2025.01.21 02:00,1.03625
SOLARE,EURUSD,2025.01.21 03:00,1.03702
SOLARE,EURUSD,2025.01.21 04:00,1.03876
SOLARE,EURUSD,2025.01.21 05:00,1.03876
SOLARE,EURUSD,2025.01.21 06:00,1.03898
SOLARE,EURUSD,2025.01.21 07:00,1.03788
SOLARE,EURUSD,2025.01.21 08:00,1.03690
SOLARE,EURUSD,2025.01.21 09:00,1.03734
SOLARE,EURUSD,2025.01.21 10:00,1.03608
SOLARE,EURUSD,2025.01.21 11:00,1.03534
SOLARE,EURUSD,2025.01.21 12:00,1.03529
SOLARE,EURUSD,2025.01.21 13:00,1.03533
SOLARE,EURUSD,2025.01.21 14:00,1.03542
SOLARE,EURUSD,2025.01.21 15:00,1.03779
SOLARE,EURUSD,2025.01.21 16:00,1.03882
SOLARE,EURUSD,2025.01.21 17:00,1.04007
SOLARE,EURUSD,2025.01.21 18:00,1.04226
SOLARE,EURUSD,2025.01.21 19:00,1.04214
SOLARE,EURUSD,2025.01.21 20:00,1.04291
SOLARE,EURUSD,2025.01.21 21:00,1.04180
SOLARE,EURUSD,2025.01.21 22:00,1.04201
SOLARE,EURUSD,2025.01.21 23:00,1.04240
SOLARE,EURUSD,2025.01.22 00:00,1.04266
SOLARE,EURUSD,2025.01.22 01:00,1.04058
SOLARE,EURUSD,2025.01.22 02:00,1.04231
SOLARE,EURUSD,2025.01.22 03:00,1.04097
SOLARE,EURUSD,2025.01.22 04:00,1.04137
SOLARE,EURUSD,2025.01.22 05:00,1.04120
SOLARE,EURUSD,2025.01.22 06:00,1.04172
SOLARE,EURUSD,2025.01.22 07:00,1.04158
SOLARE,EURUSD,2025.01.22 08:00,1.04038
SOLARE,EURUSD,2025.01.22 09:00,1.04118
SOLARE,EURUSD,2025.01.22 10:00,1.04231
SOLARE,EURUSD,2025.01.22 11:00,1.04468
SOLARE,EURUSD,2025.01.22 12:00,1.04500
SOLARE,EURUSD,2025.01.22 13:00,1.04429
SOLARE,EURUSD,2025.01.22 14:00,1.04381
SOLARE,EURUSD,2025.01.22 15:00,1.04316
SOLARE,EURUSD,2025.01.22 16:00,1.04247
SOLARE,EURUSD,2025.01.22 17:00,1.04200
SOLARE,EURUSD,2025.01.22 18:00,1.04196
SOLARE,EURUSD,2025.01.22 19:00,1.04172
SOLARE,EURUSD,2025.01.22 20:00,1.04161
SOLARE,EURUSD,2025.01.22 21:00,1.04203
SOLARE,EURUSD,2025.01.22 22:00,1.04121
SOLARE,EURUSD,2025.01.22 23:00,1.04096
SOLARE,EURUSD,2025.01.23 00:00,1.04079
SOLARE,EURUSD,2025.01.23 01:00,1.04079
SOLARE,EURUSD,2025.01.23 02:00,1.04104
SOLARE,EURUSD,2025.01.23 03:00,1.04036
SOLARE,EURUSD,2025.01.23 04:00,1.04039
SOLARE,EURUSD,2025.01.23 05:00,1.04089
SOLARE,EURUSD,2025.01.23 06:00,1.04108
SOLARE,EURUSD,2025.01.23 07:00,1.04053
SOLARE,EURUSD,2025.01.23 08:00,1.04033
SOLARE,EURUSD,2025.01.23 09:00,1.04002
SOLARE,EURUSD,2025.01.23 10:00,1.03941
SOLARE,EURUSD,2025.01.23 11:00,1.04117
SOLARE,EURUSD,2025.01.23 12:00,1.04114
SOLARE,EURUSD,2025.01.23 13:00,1.04033
SOLARE,EURUSD,2025.01.23 14:00,1.04037
SOLARE,EURUSD,2025.01.23 15:00,1.04109
SOLARE,EURUSD,2025.01.23 16:00,1.04088
SOLARE,EURUSD,2025.01.23 17:00,1.03974
SOLARE,EURUSD,2025.01.23 18:00,1.04196
SOLARE,EURUSD,2025.01.23 19:00,1.04354
SOLARE,EURUSD,2025.01.23 20:00,1.04239
SOLARE,EURUSD,2025.01.23 21:00,1.04230
SOLARE,EURUSD,2025.01.23 22:00,1.04176
SOLARE,EURUSD,2025.01.23 23:00,1.04154
SOLARE,EURUSD,2025.01.24 00:00,1.04167
SOLARE,EURUSD,2025.01.24 01:00,1.04157
SOLARE,EURUSD,2025.01.24 02:00,1.04191
SOLARE,EURUSD,2025.01.24 03:00,1.04158
SOLARE,EURUSD,2025.01.24 04:00,1.04489
SOLARE,EURUSD,2025.01.24 05:00,1.04462
SOLARE,EURUSD,2025.01.24 06:00,1.04475
SOLARE,EURUSD,2025.01.24 07:00,1.04515
SOLARE,EURUSD,2025.01.24 08:00,1.04574
SOLARE,EURUSD,2025.01.24 09:00,1.04612
SOLARE,EURUSD,2025.01.24 10:00,1.04935
SOLARE,EURUSD,2025.01.24 11:00,1.04945
SOLARE,EURUSD,2025.01.24 12:00,1.04892
SOLARE,EURUSD,2025.01.24 13:00,1.04862
SOLARE,EURUSD,2025.01.24 14:00,1.04737
SOLARE,EURUSD,2025.01.24 15:00,1.04687
SOLARE,EURUSD,2025.01.24 16:00,1.04917
SOLARE,EURUSD,2025.01.24 17:00,1.05164
SOLARE,EURUSD,2025.01.24 18:00,1.05148
SOLARE,EURUSD,2025.01.24 19:00,1.05112
SOLARE,EURUSD,2025.01.24 20:00,1.04952
SOLARE,EURUSD,2025.01.24 21:00,1.04955
SOLARE,EURUSD,2025.01.24 22:00,1.04947
SOLARE,EURUSD,2025.01.24 23:00,1.04958
SOLARE,EURUSD,2025.01.27 00:00,1.04817
SOLARE,EURUSD,2025.01.27 01:00,1.04675
