Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpTF,InpStMult,InpStAtrPeriod,InpNearAtr,InpRequireConfirmBody,InpAllowLong,InpAllowShort,InpUseConfluence,InpEma1,InpEma2,InpEma3,InpEma4,InpConflAtr,InpFirstFraction,InpUsePending,InpPendingPips,InpPendingExpiryBars,InpSLLookback,InpSLBufferPips,InpTP1_R,InpTP1Pct,InpBreakeven,InpTP_RR,InpTrailOnST,InpExitOnFlip,InpRiskPercent,InpMaxTradesPerDay,InpUseTimeWindow,InpStartHour,InpEndHour,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
4,107.90,2.76667,1.44499,1.23824,3.41342,0.8639,39,16386,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
3,349.01,4.05826,1.85106,3.97370,6.73504,0.8516,86,16385,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
1,-526.56,-1.97955,0.72474,-0.67324,-5.00000,7.7863,266,20,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
2,-121.55,-0.65349,0.90496,-0.30776,-1.75262,3.8709,186,30,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
7,-45.01,-2.25050,0.80330,-0.24100,-1.20349,1.8619,20,16390,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
0,-140.66,-0.44513,0.93586,-0.22422,-1.41736,6.1591,316,15,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
6,-33.05,-1.10167,0.90051,-0.11988,-0.80637,2.7542,30,16388,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
5,-190.86,-5.78364,0.33823,-0.88312,-3.95867,2.1558,33,16387,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
9,14.00,2.33333,1.17981,0.16702,0.06034,0.8301,6,16396,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
8,40.87,10.21750,3.94877,1.16372,0.23722,0.3505,4,16392,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
10,54.20,27.10000,2.36284,0.90545,0.08721,0.5975,2,16408,3,10,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV NAS H1,970913,0,1
