Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpTF,InpStMult,InpStAtrPeriod,InpNearAtr,InpRequireConfirmBody,InpAllowLong,InpAllowShort,InpUseConfluence,InpEma1,InpEma2,InpEma3,InpEma4,InpConflAtr,InpFirstFraction,InpUsePending,InpPendingPips,InpPendingExpiryBars,InpSLLookback,InpSLBufferPips,InpTP1_R,InpTP1Pct,InpBreakeven,InpTP_RR,InpTrailOnST,InpExitOnFlip,InpRiskPercent,InpMaxTradesPerDay,InpUseTimeWindow,InpStartHour,InpEndHour,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
6,-300.65,-16.70278,0.11305,-0.86441,-3.81628,3.4708,18,16388,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
3,530.90,3.71259,1.38308,1.28772,2.55520,3.7891,143,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
7,-3.56,-0.39556,0.98444,-0.01882,-0.01172,1.8811,9,16390,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
4,70.85,1.09000,1.09912,0.22733,0.50222,3.0195,65,16386,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
2,-290.58,-0.89963,0.91279,-0.25445,-0.84737,10.8989,323,30,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
5,85.50,1.74490,1.10988,0.16442,0.50879,4.9769,49,16387,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
0,-137.57,-0.21495,0.97672,-0.13378,-0.32065,9.8510,640,15,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
1,-1017.05,-1.97103,0.81110,-0.81145,-2.46236,12.3286,516,20,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
8,390.20,97.55000,0.00000,1.20076,0.24867,3.1398,4,16392,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
9,119.71,29.92750,0.00000,0.43235,0.03892,2.7543,4,16396,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
10,76.56,19.14000,1.31060,0.14709,0.01202,5.1375,4,16408,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,770511,0,1
