close_time;symbol;magic;position_id;deal_type;volume;price;net_profit
2025.07.17 06:51:58;225JPY;770903;2;1;6.40;39828;94.25
2025.07.18 18:20:08;225JPY;770903;2;1;6.40;39626;19.25
2025.07.22 14:42:33;225JPY;770903;5;1;31.60;39626;-248.66
2025.07.28 00:00:05;225JPY;770903;7;1;16.60;41567;165.27
2025.07.28 01:01:17;225JPY;770903;7;1;16.70;41394;0.00
2025.08.22 21:41:31;225JPY;770903;10;0;23.30;43027;-220.48
2025.08.25 10:06:51;225JPY;770903;12;0;7.70;42635;87.57
2025.08.28 04:36:33;225JPY;770903;12;0;7.70;42821;4.49
2025.09.08 00:00:01;225JPY;770903;15;1;9.90;43377;295.69
2025.09.08 00:11:35;225JPY;770903;15;1;9.90;43447;335.80
2025.09.25 03:00:46;225JPY;770903;18;0;25.90;45821;-305.41
2025.10.08 01:47:07;225JPY;770903;20;1;13.10;48148;128.52
2025.10.08 02:39:56;225JPY;770903;20;1;13.20;47973;-0.74
2025.10.14 11:33:13;225JPY;770903;23;1;16.60;46538;-312.84
2025.10.14 14:38:04;225JPY;770903;25;1;27.70;46538;-162.27
2025.10.15 02:22:45;225JPY;770903;27;1;6.00;47293;128.25
2025.10.15 09:06:24;225JPY;770903;27;1;6.00;47895;333.31
2025.12.03 21:00:32;225JPY;770903;30;1;10.50;49795;146.10
2025.12.04 01:04:21;225JPY;770903;30;1;10.70;50113;337.27
2025.12.12 16:28:32;225JPY;770903;33;0;6.00;50205;138.10
2025.12.16 01:09:31;225JPY;770903;33;0;6.00;49611;334.56
2026.01.30 00:30:56;225JPY;770903;36;1;4.90;53318;89.62
2026.01.30 03:21:28;225JPY;770903;36;1;4.90;52983;0.00
2026.02.04 18:29:09;225JPY;770903;39;0;5.80;54267;91.33
2026.02.04 20:43:32;225JPY;770903;39;0;5.90;54559;-0.32
2026.02.20 06:40:02;225JPY;770903;42;1;33.30;56733;-200.70
2026.02.20 09:52:01;225JPY;770903;44;1;16.60;56974;109.80
2026.02.20 12:01:01;225JPY;770903;44;1;16.70;56852;-0.91
2026.02.20 16:01:20;225JPY;770903;47;1;14.50;56996;117.27
2026.02.20 16:06:37;225JPY;770903;47;1;14.60;56844;-3.19
2026.02.23 01:22:56;225JPY;770903;50;1;12.20;56733;-272.00
2026.02.26 09:11:33;225JPY;770903;52;1;14.60;58894;89.51
2026.02.26 15:57:10;225JPY;770903;52;1;14.80;58781;0.00
2026.03.05 16:27:35;225JPY;770903;55;0;3.20;54719;165.61
2026.03.06 06:37:10;225JPY;770903;55;0;3.20;55667;-0.52
2026.03.10 04:38:05;225JPY;770903;58;0;4.50;53798;121.77
2026.03.10 07:30:17;225JPY;770903;58;0;4.50;54295;-0.25
2026.03.13 06:17:17;225JPY;770903;61;1;7.70;53596;-91.14
2026.04.06 08:58:00;225JPY;770903;63;0;11.90;53844;-207.87
2026.04.22 01:00:07;225JPY;770903;65;1;5.20;59106;72.79
2026.04.23 01:00:37;225JPY;770903;65;1;5.20;60070;341.47
2026.04.23 18:29:54;225JPY;770903;68;1;13.00;58725;-257.04
2026.04.24 00:32:07;225JPY;770903;70;1;5.50;58967;34.48
2026.04.24 12:22:21;225JPY;770903;70;1;5.50;60002;339.21
2026.05.01 07:46:00;225JPY;770903;73;0;9.40;59220;142.42
2026.05.01 15:12:31;225JPY;770903;73;0;9.40;59500;-1.02
2026.05.28 00:46:13;225JPY;770903;76;1;19.70;64739;-303.87
2026.06.02 08:04:05;225JPY;770903;78;1;4.00;66812;110.30
2026.06.03 01:01:43;225JPY;770903;78;1;4.20;67820;343.60
2026.06.11 18:32:57;225JPY;770903;81;0;2.30;65625;-265.04
