Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpSLbufferPips,InpTP2_ATRmult,InpTF,InpTmaSlow,InpAtrSlow,InpMultSlow,InpTmaFast,InpAtrFast,InpMultFast,InpDojiBodyMaxPct,InpUseHeikinAshi,InpRequireOutSlow,InpRequireColorFlip,InpAllowLong,InpAllowShort,InpUseEma200Bias,InpEma200Period,InpEma14Period,InpUseWPR,InpWprPeriod,InpWprOB,InpWprOS,InpAtrExitPeriod,InpSLfromDoji,InpTP1_ATRmult,InpTP1Pct,InpBreakeven,InpUseTrailing,InpRiskPercent,InpMaxTradesPerDay,InpMaxPositions,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose,InpSlippagePts
0,-1439.01,-15.14747,0.94880,-0.13674,-0.93737,9.6474,95,-1.8732,-3227,-3762.00,0,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
9,-3280.77,-29.03336,0.82417,-0.54954,-2.83702,5.8136,113,-1.6318,-238,-3057.21,10,2.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
3,-1700.95,-14.05744,0.89229,-0.33896,-1.58539,4.8570,121,-1.0136,-518,-3064.68,15,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
15,-1499.73,-14.70324,0.92930,-0.27207,-1.12834,5.2997,102,-1.7332,-3189,-3188.56,5,2.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
12,-2381.39,-15.98248,0.81890,-0.55975,-2.51307,4.1762,149,-1.0114,-386,-3016.13,25,2.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
6,-2939.86,-18.84526,0.75883,-0.67155,-3.33432,4.3157,156,-1.0110,-342,-2998.53,30,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
21,-945.16,-9.74392,0.96637,-0.09254,-0.60384,9.3467,97,-1.8746,-3233,-3765.72,0,3.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
18,-1000.42,-6.66947,0.92602,-0.23874,-0.96161,4.0963,150,-1.0144,-446,-3032.98,20,2.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
1,-1637.15,-16.37150,0.92290,-0.28778,-1.24675,5.4673,100,-1.7331,-3189,-3188.56,5,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
10,-1296.11,-10.53748,0.91812,-0.28308,-1.18063,4.4330,123,-1.0140,-521,-3064.68,15,2.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
16,-3318.38,-29.36619,0.82190,-0.57691,-2.85499,5.6153,113,-1.6335,-238,-3048.64,10,2.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
4,-1502.43,-10.22061,0.88874,-0.35790,-1.50059,4.0958,147,-1.0125,-444,-3039.20,20,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
7,-1194.86,-12.31814,0.95753,-0.11424,-0.77292,9.5722,97,-1.8746,-3233,-3765.72,0,2.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
13,-2659.04,-16.82937,0.78208,-0.64074,-2.95864,4.0918,158,-1.0098,-342,-2998.53,30,2.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
22,-1231.24,-12.07098,0.94202,-0.22651,-0.92171,5.2164,102,-1.7337,-3194,-3194.28,5,3.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
19,-2250.94,-15.00627,0.82879,-0.54017,-2.33759,4.0963,150,-1.0122,-386,-3012.13,25,2.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
2,-3443.90,-31.02613,0.81529,-0.55759,-2.99615,6.0121,111,-1.6337,-238,-3057.21,10,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
11,-1149.19,-7.71268,0.91504,-0.27392,-1.12358,4.0943,149,-1.0127,-446,-3036.56,20,2.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
17,-1127.19,-9.09024,0.92875,-0.25015,-1.00858,4.3588,124,-1.0134,-521,-3056.65,15,2.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
14,-1312.05,-13.52629,0.95323,-0.12726,-0.84326,9.4587,97,-1.8728,-3225,-3757.25,0,2.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
8,-1444.26,-14.15941,0.93204,-0.25774,-1.09303,5.3798,102,-1.7344,-3191,-3191.14,5,2.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
5,-2695.05,-18.33367,0.79483,-0.58719,-2.90230,4.5044,147,-1.0124,-384,-3019.18,25,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
23,-3110.54,-27.52690,0.83318,-0.56105,-2.66498,5.4124,113,-1.6311,-238,-3048.64,10,3.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
20,-2541.01,-15.98119,0.79171,-0.61232,-2.78445,4.0968,159,-1.0111,-344,-2998.53,30,2.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
25,-733.76,-4.89173,0.94579,-0.17511,-0.70855,4.0963,150,-1.0144,-447,-3032.98,20,3.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
26,-2021.42,-13.47613,0.84637,-0.48510,-2.10905,4.0963,150,-1.0115,-387,-3012.13,25,3.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
24,-822.73,-6.63492,0.94808,-0.18428,-0.73948,4.3077,124,-1.0134,-522,-3056.65,15,3.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
27,-2339.38,-14.71308,0.80843,-0.56373,-2.57461,4.0968,159,-1.0111,-344,-2998.53,30,3.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
