close_time;symbol;magic;position_id;deal_type;volume;price;net_profit
2025.06.11 00:00:02;GBPUSD;772329;2;0;1.81;1.35030;326.73
2025.06.18 00:00:00;GBPUSD;772329;5;0;1.07;1.34247;902.95
2025.07.03 00:00:00;GBPUSD;772329;12;0;1.26;1.36550;508.69
2025.07.25 00:00:10;GBPUSD;772329;16;0;1.51;1.35069;96.77
2025.09.01 07:36:56;GBPUSD;772329;24;0;2.18;1.35376;-1027.35
2025.09.03 00:00:00;GBPUSD;772329;26;0;2.10;1.33874;2019.87
2025.09.25 00:00:00;GBPUSD;772329;33;0;2.15;1.34518;632.24
2025.10.08 00:00:00;GBPUSD;772329;36;0;1.20;1.34257;80.72
2025.10.22 00:00:05;GBPUSD;772329;39;0;1.92;1.33687;497.22
2025.10.29 00:00:00;GBPUSD;772329;41;0;2.47;1.32720;791.55
2025.11.13 00:00:00;GBPUSD;772329;45;0;1.96;1.31326;48.11
2025.12.16 14:30:01;GBPUSD;772329;53;0;1.35;1.34530;-1137.15
2025.12.22 18:00:18;GBPUSD;772329;55;0;1.12;1.34627;-1060.42
2026.01.22 17:21:45;GBPUSD;772329;62;0;1.36;1.34982;-1033.36
2026.01.26 15:43:37;GBPUSD;772329;66;0;3.81;1.36884;-1026.09
2026.02.27 00:00:00;GBPUSD;772329;70;0;1.39;1.34841;36.90
2026.03.19 00:00:00;GBPUSD;772329;75;0;1.14;1.32588;131.75
2026.04.05 22:15:02;GBPUSD;772329;79;0;0.84;1.31953;170.89
2026.04.24 00:00:03;GBPUSD;772329;86;0;1.59;1.34684;114.88
2026.04.30 00:00:00;GBPUSD;772329;89;0;1.66;1.34807;424.16
2026.05.08 00:00:00;GBPUSD;772329;92;0;1.26;1.35476;90.60
2026.05.13 00:00:00;GBPUSD;772329;95;0;1.45;1.35403;469.73
2026.05.27 00:00:01;GBPUSD;772329;99;0;2.56;1.34508;423.22
2026.06.18 00:00:01;GBPUSD;772329;105;0;2.15;1.32958;2030.38
2026.06.25 00:00:00;GBPUSD;772329;107;0;1.22;1.31654;180.99
