close_time;symbol;magic;position_id;deal_type;volume;price;net_profit
2025.06.20 16:29:35;EURAUD;772324;2;0;1.21;1.78332;-998.54
2025.07.01 00:00:00;EURAUD;772324;4;1;1.47;1.79048;-188.97
2025.07.01 15:00:01;EURAUD;772324;6;0;2.00;1.79774;-1006.37
2025.07.21 00:00:00;EURAUD;772324;8;1;1.72;1.78659;231.77
2025.07.22 11:55:48;EURAUD;772324;10;1;2.60;1.79721;1424.41
2025.07.29 07:18:15;EURAUD;772324;12;1;1.70;1.77403;-1027.19
2025.08.07 00:00:00;EURAUD;772324;14;1;1.27;1.79321;855.36
2025.08.13 00:00:00;EURAUD;772324;16;1;1.40;1.78852;-449.85
2025.08.20 14:56:48;EURAUD;772324;19;1;1.38;1.81406;1405.61
2025.08.27 15:56:05;EURAUD;772324;21;0;1.57;1.78803;1492.63
2025.09.08 00:00:00;EURAUD;772324;23;0;1.96;1.78817;-385.55
2025.09.23 02:23:15;EURAUD;772324;25;1;2.97;1.79101;1465.32
2025.10.06 00:00:00;EURAUD;772324;27;0;2.14;1.77832;355.33
2025.10.14 05:50:04;EURAUD;772324;29;0;1.18;1.78883;-1011.62
2025.10.27 00:00:00;EURAUD;772324;32;0;1.51;1.77963;534.02
2025.10.29 07:18:53;EURAUD;772324;34;0;1.99;1.76048;1530.87
2025.11.20 00:00:00;EURAUD;772324;38;1;0.79;1.78066;-226.77
2025.11.27 00:00:00;EURAUD;772324;40;1;1.01;1.77876;-752.33
2025.12.09 15:28:31;EURAUD;772324;42;0;1.85;1.75159;1537.76
2025.12.25 23:10:00;EURAUD;772324;46;0;1.68;1.75956;1021.97
2026.01.14 13:58:21;EURAUD;772324;50;0;2.32;1.74462;-1055.44
2026.02.09 00:00:00;EURAUD;772324;52;0;0.82;1.68453;476.34
2026.03.02 20:10:04;EURAUD;772324;55;0;1.65;1.64974;1522.08
2026.03.11 14:45:35;EURAUD;772324;58;0;1.12;1.61805;1598.68
2026.03.19 13:38:39;EURAUD;772324;60;0;1.54;1.63630;-1082.41
2026.03.31 15:56:25;EURAUD;772324;62;0;1.50;1.68163;-1065.36
2026.04.06 10:36:15;EURAUD;772324;64;1;1.80;1.66622;-1099.50
2026.04.23 01:40:49;EURAUD;772324;68;0;3.00;1.63464;1539.45
2026.05.12 00:00:00;EURAUD;772324;70;0;1.42;1.62564;2.27
2026.05.18 01:05:51;EURAUD;772324;72;0;1.72;1.63024;-1072.30
2026.06.09 14:34:27;EURAUD;772324;74;1;1.87;1.64112;1500.94
2026.06.18 00:00:00;EURAUD;772324;76;0;1.56;1.64012;92.82
2026.06.24 18:31:27;EURAUD;772324;78;1;2.47;1.64779;1530.49
