close_time;symbol;magic;position_id;deal_type;volume;price;net_profit
2025.06.10 07:31:37;GBPJPY;772328;2;1;1.96;195.302;-1008.05
2025.06.20 00:00:00;GBPJPY;772328;4;1;0.69;195.922;-9.01
2025.06.26 00:00:00;GBPJPY;772328;6;1;0.76;198.478;1109.99
2025.06.30 06:00:41;GBPJPY;772328;8;1;1.92;197.570;-1009.87
2025.07.14 00:00:00;GBPJPY;772328;10;1;0.71;198.892;-35.04
2025.08.04 02:44:02;GBPJPY;772328;14;1;4.19;196.159;1472.96
2025.08.08 12:17:10;GBPJPY;772328;16;1;1.08;198.821;1496.24
2025.09.17 11:57:33;GBPJPY;772328;19;1;2.10;199.497;-1028.06
2025.09.19 07:30:19;GBPJPY;772328;21;1;1.78;199.375;-1003.55
2025.11.12 00:00:00;GBPJPY;772328;25;1;0.76;202.549;561.32
2025.11.20 15:45:12;GBPJPY;772328;28;1;1.18;206.816;1497.88
2025.12.19 10:23:11;GBPJPY;772328;31;1;1.38;210.016;1525.88
2026.03.11 15:30:40;GBPJPY;772328;33;1;1.19;212.993;1545.60
2026.03.23 00:00:00;GBPJPY;772328;35;1;1.34;212.238;112.00
2026.04.06 15:31:31;GBPJPY;772328;37;1;3.61;211.508;1561.60
2026.04.30 11:26:52;GBPJPY;772328;39;1;2.05;214.854;-1059.38
2026.05.27 00:00:01;GBPJPY;772328;41;1;1.66;214.213;551.99
2026.06.04 00:00:00;GBPJPY;772328;43;1;2.04;214.649;529.43
2026.06.08 09:55:32;GBPJPY;772328;45;1;4.28;213.266;-1078.28
2026.06.15 00:00:00;GBPJPY;772328;47;1;1.62;215.146;987.50
