Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpStMult,InpCicloTF,InpStAtrPeriod,InpWprPeriod,InpWprOB,InpWprOS,InpWprMid,InpWprGraceBars,InpRsiPeriod,InpRsiLookback,InpMaxCicloAgeBars,InpRitestBars,InpFaseTimeoutBars,InpUseDirFilter,InpAtrPeriod,InpTargetATRmult,InpSLBufferPoints,InpMinRR,InpMa9Bars,InpRiskPercent,InpMaxTradesPerDay,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
0,-3898.50,-14.33272,0.46299,-0.92141,-5.00000,42.2027,272,-2.8631,-750,-750.44,2.5,16388,10,140,-20,-80,-50,10,4,6,2,2,40,1,14,2,10,3,2,1,0,0,abtg_news.csv,3,60,30,0,,ALTAV,771401,0,1
3,-2509.00,-17.54545,0.37770,-0.88043,-5.00000,28.4975,143,-2.0691,-313,-352.90,4.0,16388,10,140,-20,-80,-50,10,4,6,2,2,40,1,14,2,10,3,2,1,0,0,abtg_news.csv,3,60,30,0,,ALTAV,771401,0,1
2,-2522.71,-13.93762,0.50251,-0.87503,-5.00000,28.8300,181,-2.7054,-651,-650.93,3.5,16388,10,140,-20,-80,-50,10,4,6,2,2,40,1,14,2,10,3,2,1,0,0,abtg_news.csv,3,60,30,0,,ALTAV,771401,0,1
1,-3455.03,-15.77639,0.44489,-0.93002,-5.00000,37.1499,219,-3.0492,-690,-689.95,3.0,16388,10,140,-20,-80,-50,10,4,6,2,2,40,1,14,2,10,3,2,1,0,0,abtg_news.csv,3,60,30,0,,ALTAV,771401,0,1
