Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpTF,InpWolProximityAtr,InpAllowLong,InpAllowShort,InpDojiBodyMaxPct,InpUseHeikinAshi,InpMaxDojiAtr,InpRequireConfirmClose,InpUseChannels,InpTmaSlow,InpAtrSlow,InpMultSlow,InpUseEmaTrend,InpEma200Period,InpEma14Period,InpAvoidLateral,InpMinDojiAtr,InpAtrExitPeriod,InpSLbufferAtr,InpMinRR,InpTP1_ATRmult,InpTP1Pct,InpBreakeven,InpTP_RR,InpUseTrailing,InpRiskPercent,InpMaxTradesPerDay,InpMaxPositions,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
1,-177.77,-2.25025,0.21952,-0.86515,-5.00000,2.0539,79,20,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
2,-340.00,-3.00885,0.14506,-0.88252,-5.00000,3.8359,113,30,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
3,-125.04,-3.47333,0.38528,-0.83028,-1.59784,1.5026,36,16385,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
0,-322.75,-2.71218,0.24589,-0.93757,-5.00000,3.4424,119,15,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
6,-0.48,-0.01714,0.97652,-0.01117,-0.01515,0.4297,28,16388,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
4,-52.58,-1.05160,0.18971,-0.98262,-5.00000,0.5351,50,16386,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
5,-124.76,-4.02452,0.01539,-0.87927,-1.01927,1.4167,31,16387,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
7,-22.44,-0.44880,0.25100,-0.31085,-3.62661,0.7219,50,16390,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
10,-0.68,-0.13600,0.00000,-0.66667,0.00000,0.0102,5,16408,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
8,-89.33,-4.46650,0.19862,-0.57729,-0.30346,1.5373,20,16392,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
9,-11.48,-0.42519,0.10031,-0.97124,-1.76030,0.1182,27,16396,0.5,1,1,12,1,2,1,0,56,100,2,0,200,14,1,0.3,14,0.15,1,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,WOL,771401,0,1
