close_time;symbol;magic;position_id;deal_type;volume;price;net_profit
2025.06.10 15:55:45;U30USD;772505;2;1;12.70;42811.50;112.30
2025.06.11 17:30:00;U30USD;772505;4;1;7.10;42992.10;265.72
2025.06.24 16:47:25;U30USD;772505;6;1;6.80;42998.20;86.65
2025.06.26 16:02:07;U30USD;772505;8;1;3.70;43303.00;176.63
2025.06.26 16:10:19;U30USD;772505;8;1;3.80;43292.50;147.46
2025.06.27 15:50:21;U30USD;772505;11;1;2.80;43778.30;140.32
2025.06.27 15:56:16;U30USD;772505;11;1;2.90;43750.30;75.99
2025.07.02 16:49:22;U30USD;772505;15;1;7.10;44519.40;89.76
2025.07.03 15:30:48;U30USD;772505;17;1;4.90;44779.80;45.00
2025.07.04 17:30:02;U30USD;772505;19;1;16.90;44600.90;-195.09
2025.07.24 15:55:10;U30USD;772505;24;1;6.20;44857.00;72.73
2025.07.25 17:30:01;U30USD;772505;26;1;6.80;44801.90;34.22
2025.07.28 15:21:51;U30USD;772505;28;1;8.30;44914.40;13.56
2025.08.13 17:30:00;U30USD;772505;30;1;4.10;44778.20;-303.82
2025.08.14 17:12:04;U30USD;772505;32;1;8.10;44695.40;-1007.78
2025.08.19 15:39:49;U30USD;772505;34;1;5.30;45172.60;94.04
2025.08.21 15:25:59;U30USD;772505;36;1;4.30;44839.60;70.30
2025.08.22 15:45:43;U30USD;772505;38;1;1.10;45636.40;130.67
2025.08.22 16:01:57;U30USD;772505;38;1;1.20;45662.50;169.09
2025.09.01 17:30:00;U30USD;772505;41;1;12.10;45560.70;45.49
2025.09.08 17:30:00;U30USD;772505;43;1;6.10;45399.90;-291.90
2025.09.09 15:32:59;U30USD;772505;45;1;10.20;45455.20;-999.11
2025.09.11 15:40:30;U30USD;772505;47;1;1.30;46066.40;101.00
2025.09.11 15:47:13;U30USD;772505;47;1;1.40;46050.90;90.32
2025.09.15 15:53:43;U30USD;772505;50;1;7.70;45950.40;56.99
2025.09.17 17:30:00;U30USD;772505;52;1;5.20;46004.40;-312.75
2025.09.18 16:43:59;U30USD;772505;54;1;5.50;46159.20;78.01
2025.09.22 15:45:19;U30USD;772505;56;1;3.00;46272.80;174.86
2025.09.22 16:15:04;U30USD;772505;56;1;3.10;46352.80;391.57
2025.09.23 16:59:29;U30USD;772505;59;1;4.20;46425.50;-977.85
2025.10.08 16:43:52;U30USD;772505;62;1;2.20;46792.80;85.82
2025.10.08 16:55:27;U30USD;772505;62;1;2.30;46802.80;109.60
2025.10.15 16:37:25;U30USD;772505;65;1;4.50;46410.80;-980.36
2025.10.21 15:19:54;U30USD;772505;68;1;5.20;46865.80;321.09
2025.10.21 15:29:50;U30USD;772505;68;1;5.40;46857.70;295.72
2025.10.24 16:20:22;U30USD;772505;71;1;2.20;47220.00;121.43
2025.10.24 16:35:04;U30USD;772505;71;1;2.40;47249.60;193.57
2025.10.30 15:47:11;U30USD;772505;74;1;2.30;47913.70;89.46
2025.10.31 17:15:27;U30USD;772505;76;1;6.80;47464.30;-978.06
2025.11.03 15:35:22;U30USD;772505;78;1;14.80;47520.40;-964.43
2025.11.10 15:30:24;U30USD;772505;80;1;12.70;47222.40;490.87
2025.11.10 15:37:24;U30USD;772505;80;1;12.80;47310.40;1468.78
2025.11.11 15:29:36;U30USD;772505;83;1;24.80;47411.90;132.53
2025.11.12 15:30:03;U30USD;772505;85;1;17.80;48078.70;489.43
2025.11.12 15:31:55;U30USD;772505;85;1;17.90;48144.60;1511.90
2025.11.13 15:40:04;U30USD;772505;88;1;13.70;48111.10;-1013.30
2025.11.26 15:34:34;U30USD;772505;90;1;10.40;47284.40;498.08
2025.11.26 15:42:14;U30USD;772505;90;1;10.40;47395.90;1499.80
2025.11.27 15:32:11;U30USD;772505;93;1;28.40;47448.50;230.29
2025.11.28 16:13:59;U30USD;772505;95;1;8.10;47597.50;428.01
2025.11.28 16:26:26;U30USD;772505;95;1;8.30;47657.50;868.62
2025.12.01 15:48:06;U30USD;772505;98;1;13.60;47548.50;514.41
2025.12.01 15:56:06;U30USD;772505;98;1;13.70;47637.60;1567.71
