Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpTF,InpEmaPeriod,InpEma14Period,InpAtrPeriod,InpMinDistAtr,InpMaxDistAtr,InpUseEma14Bias,InpAllowLong,InpAllowShort,InpUseAdrFilter,InpAdrDays,InpAdrDistMin,InpAdrDistMax,InpOrder1Atr,InpOrder2Atr,InpUseOrder2,InpPendingExpiryBars,InpSLatr,InpMinRR,InpTP_RR,InpTP1_ATRmult,InpTP1Pct,InpBreakeven,InpUseTrailing,InpUseCutoff,InpCutoffHour,InpCutoffMin,InpRiskPercent,InpMaxTradesPerDay,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpFridayClose,InpFridayCloseHour,InpMagic,InpMaxSpread,InpVerbose
0,-2993.21,-2.38883,0.67891,-0.84174,-5.00000,34.2823,1253,15,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
3,-366.79,-0.77545,0.88922,-0.41181,-1.54006,8.6048,473,16385,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
1,-2412.31,-2.10132,0.70102,-0.97817,-5.00000,24.6142,1148,20,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
2,-667.89,-0.76330,0.88846,-0.56096,-1.91674,11.3545,875,30,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
6,375.81,3.15807,1.69737,2.17987,4.23566,1.7003,119,16388,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
4,-175.04,-0.87085,0.88535,-0.20736,-1.43269,8.0106,201,16386,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
5,-203.24,-1.53970,0.82667,-0.35584,-2.08353,5.6037,132,16387,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
7,177.82,1.83320,1.31118,0.71638,1.79690,2.4114,97,16390,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
8,132.59,1.86746,1.37395,0.52573,1.96585,2.4562,71,16392,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
9,-122.34,-2.18464,0.69338,-0.45529,-2.15920,2.6639,56,16396,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
10,-81.88,-1.99707,0.49899,-0.60936,-2.47529,1.3398,41,16408,200,14,14,0.3,1.5,1,1,1,0,50,0,0.8,0.1,0.35,1,6,1,1,2,0,50,1,1,0,19,0,1,0,0,abtg_news.csv,3,60,30,0,,EMA200,0,20,771501,0,1
