Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpEngulfLookback,InpMagic,InpSymbols,InpTF,InpMaxTotalPositions,InpAllowTwoCandle,InpMinEngulfBodyPct,InpAllowLong,InpAllowShort,InpEZ1ratio,InpEZ2ratio,InpSLratio,InpUseEZ2,InpMinDistPips,InpAtrPeriod,InpMaxEngulfAtr,InpPendingExpiryBars,InpSLbufferPips,InpTP1_R,InpTP1Pct,InpBreakeven,InpUseTrailing,InpTrailAtrMult,InpRiskPercent,InpFirstFraction,InpUseCutoff,InpCutoffHour,InpCutoffMin,InpFridayClose,InpFridayCloseHour,InpFridayCloseMin,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpComment,InpMaxSpread,InpVerbose
3,-384.78,-5.34417,0.69665,-0.82251,-2.16902,4.6451,72,8,772003,GBPUSD;USDJPY;EURUSD,16388,1,1,25,1,1,1.88,2.88,4.236,1,50,14,3,6,3,1,50,1,1,2,1,0.3333,1,17,45,1,21,50,0,abtg_news.csv,3,60,30,0,FIBOH4,0,1
5,-539.62,-6.50145,0.64120,-0.86665,-2.61581,6.1826,83,16,772003,GBPUSD;USDJPY;EURUSD,16388,1,1,25,1,1,1.88,2.88,4.236,1,50,14,3,6,3,1,50,1,1,2,1,0.3333,1,17,45,1,21,50,0,abtg_news.csv,3,60,30,0,FIBOH4,0,1
0,-384.78,-5.34417,0.69665,-0.82251,-2.16902,4.6451,72,8,772002,GBPUSD;USDJPY;EURUSD,16388,1,1,25,1,1,1.88,2.88,4.236,1,50,14,3,6,3,1,50,1,1,2,1,0.3333,1,17,45,1,21,50,0,abtg_news.csv,3,60,30,0,FIBOH4,0,1
1,-419.78,-5.31367,0.69161,-0.83487,-2.11747,4.9926,79,12,772002,GBPUSD;USDJPY;EURUSD,16388,1,1,25,1,1,1.88,2.88,4.236,1,50,14,3,6,3,1,50,1,1,2,1,0.3333,1,17,45,1,21,50,0,abtg_news.csv,3,60,30,0,FIBOH4,0,1
2,-539.62,-6.50145,0.64120,-0.86665,-2.61581,6.1826,83,16,772002,GBPUSD;USDJPY;EURUSD,16388,1,1,25,1,1,1.88,2.88,4.236,1,50,14,3,6,3,1,50,1,1,2,1,0.3333,1,17,45,1,21,50,0,abtg_news.csv,3,60,30,0,FIBOH4,0,1
4,-419.78,-5.31367,0.69161,-0.83487,-2.11747,4.9926,79,12,772003,GBPUSD;USDJPY;EURUSD,16388,1,1,25,1,1,1.88,2.88,4.236,1,50,14,3,6,3,1,50,1,1,2,1,0.3333,1,17,45,1,21,50,0,abtg_news.csv,3,60,30,0,FIBOH4,0,1
