Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpSLbufferPips,InpTP2_ATRmult,InpTF,InpTmaSlow,InpAtrSlow,InpMultSlow,InpTmaFast,InpAtrFast,InpMultFast,InpDojiBodyMaxPct,InpUseHeikinAshi,InpRequireOutSlow,InpRequireColorFlip,InpAllowLong,InpAllowShort,InpUseEma200Bias,InpEma200Period,InpEma14Period,InpUseWPR,InpWprPeriod,InpWprOB,InpWprOS,InpAtrExitPeriod,InpSLfromDoji,InpTP1_ATRmult,InpTP1Pct,InpBreakeven,InpUseTrailing,InpRiskPercent,InpMaxTradesPerDay,InpMaxPositions,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose,InpSlippagePts
3,585.08,1.26095,1.01015,0.04180,0.11866,13.0376,464,-1.4463,-3027,-3189.30,15,2,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
5,4575.77,9.61296,1.09997,0.39873,0.96390,10.5109,476,-1.3529,-3065,-3240.85,25,2,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
7,2327.13,5.30098,1.02676,0.14944,0.37518,14.4090,439,-1.7455,-3929,-4096.48,0,3,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
4,3992.89,8.45951,1.07900,0.29451,0.82617,12.2789,472,-1.3931,-3097,-3277.02,20,2,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
6,3994.86,8.34000,1.09419,0.40171,0.87490,9.1923,479,-1.3191,-3082,-3213.05,30,2,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
1,-2124.62,-4.75306,0.97164,-0.11124,-0.38852,17.6756,447,-1.7119,-4100,-4099.52,5,2,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
2,1870.52,4.07521,1.02968,0.12569,0.34900,13.8249,459,-1.5648,-4153,-4153.31,10,2,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
0,914.89,2.08879,1.01060,0.05326,0.15183,15.9031,438,-1.7447,-3859,-4103.37,0,2,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
8,-1588.17,-3.54502,0.97879,-0.09100,-0.28300,16.2794,448,-1.7142,-4065,-4064.94,5,3,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
13,4032.51,8.40106,1.09520,0.44726,0.85934,8.3683,480,-1.3190,-3099,-3199.08,30,3,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
12,4322.93,9.06275,1.09468,0.40321,0.88677,9.8654,477,-1.3505,-3073,-3224.04,25,3,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
10,772.19,1.66062,1.01343,0.05941,0.15278,12.1753,465,-1.4461,-3036,-3172.74,15,3,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
11,3918.13,8.28357,1.07766,0.30490,0.79216,11.6998,473,-1.3915,-3108,-3262.18,20,3,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
9,2401.38,5.22039,1.03812,0.17906,0.43733,12.5426,460,-1.5644,-4123,-4123.14,10,3,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0.5,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
