Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
6,-7616.84,-11.30095,0.64201,-0.97457,-5.00000,76.6329,674,-3.2559,-490,-527.46,0,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
3,-3691.97,-5.09941,0.81407,-0.69124,-2.73912,52.8456,724,-3.1490,-509,-508.80,0,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-7919.31,-13.37721,0.63137,-0.99144,-5.00000,79.7083,592,-3.2280,-1210,-1209.88,1,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-8145.74,-12.92975,0.56159,-0.96292,-4.77024,83.3513,630,-4.5757,-249,-691.09,2,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-6025.08,-9.12891,0.71942,-0.77375,-2.65365,67.2441,660,-5.7768,-1029,-1028.86,2,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-6936.70,-6.72161,0.73203,-0.97663,-4.39422,70.8776,1032,-4.0266,-374,-571.89,0,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,-4427.81,-7.27062,0.81311,-0.73087,-2.13123,58.8753,609,-3.1535,-1197,-1196.84,1,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-7622.39,-9.21692,0.71637,-0.97552,-3.90175,77.9717,827,-4.1201,-580,-654.67,1,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-9220.08,-7.14735,0.61267,-0.92556,-3.80802,93.4715,1290,-5.8409,-838,-877.83,2,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
