Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,-7583.72,-12.83201,0.53779,-0.98223,-5.00000,76.1643,591,-4.5536,-557,-557.33,0,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-7553.89,-11.89589,0.63182,-0.99143,-5.00000,76.0382,635,-4.5295,-1647,-1647.26,0,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-8980.02,-14.20889,0.36200,-0.98133,-5.00000,89.9969,632,-7.1808,-312,-855.07,2,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-8961.03,-13.55678,0.37880,-0.99775,-5.00000,89.6313,661,-4.6667,-2067,-2067.37,2,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,-7386.66,-13.26151,0.63608,-0.98669,-5.00000,74.1245,557,-3.8054,-685,-684.67,1,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-8423.65,-13.24473,0.54793,-0.99641,-5.00000,84.3699,636,-3.7273,-2284,-2283.71,1,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-8929.12,-9.47890,0.57102,-0.98486,-5.00000,89.4362,942,-6.5199,-991,-990.90,0,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-9154.26,-10.63213,0.55318,-0.98923,-5.00000,91.6261,861,-4.7089,-342,-1196.27,1,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-9862.05,-7.62726,0.32460,-0.99383,-5.00000,98.6289,1293,-8.3929,-70,-1233.22,2,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
