Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,-1629.92,-2.58307,0.93259,-0.45014,-1.05669,31.9716,631,-2.5899,-417,-432.31,0,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-3986.59,-6.71143,0.81278,-0.90336,-2.99918,43.9619,594,-3.4904,-548,-573.16,0,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-5025.56,-8.97421,0.75386,-0.84023,-3.45964,58.9824,560,-3.2519,-1278,-1278.43,1,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-6441.27,-11.32033,0.60112,-0.89464,-3.51172,70.6886,569,-5.7582,-650,-650.03,2,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,5979.98,10.25726,1.14748,2.59054,2.00934,16.9877,583,-2.6352,-1004,-1004.49,1,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-3401.82,-3.83088,0.87981,-0.68332,-1.63148,48.2846,888,-3.8429,-620,-701.69,0,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,6053.70,10.45544,1.18641,1.69211,1.25588,27.0737,579,-5.8616,-1254,-1253.76,2,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-1594.83,-1.93313,0.95238,-0.32824,-0.55511,47.2639,825,-3.3290,-628,-640.43,1,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-4416.97,-3.84753,0.86761,-0.75905,-0.92084,57.6971,1148,-5.9956,-1059,-1059.09,2,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
