Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,-7097.71,-21.18719,0.43979,-0.91666,-5.00000,72.8453,335,-3.7747,-799,-800.98,0,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-8790.93,-18.78404,0.45224,-1.00000,-5.00000,87.9093,468,-3.5285,-301,-578.26,0,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-9344.95,-17.86797,0.42011,-1.00000,-5.00000,93.4495,523,-3.5166,-451,-1318.28,1,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-9635.62,-17.23725,0.26788,-1.00000,-5.00000,96.3562,559,-4.4471,-140,-1450.22,2,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-9142.24,-14.35203,0.51797,-0.93559,-5.00000,91.9303,637,-4.4789,-1096,-1195.67,0,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-9320.20,-14.63140,0.31588,-0.98505,-5.00000,93.2968,637,-3.6831,-318,-721.30,2,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,-8983.94,-18.26004,0.45344,-0.96746,-5.00000,90.2419,492,-3.7788,-156,-1254.16,1,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-9555.10,-13.30794,0.50382,-0.97267,-5.00000,95.6951,718,-4.4796,-110,-787.17,1,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-9980.38,-9.71799,0.30526,-0.98602,-5.00000,99.8065,1027,-16.8996,-300,-1125.84,2,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
