Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,-3388.28,-9.15751,0.75166,-0.84571,-4.49207,38.2265,370,-2.7068,-547,-547.09,0,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-5246.98,-13.88090,0.68064,-0.93790,-5.00000,54.0656,378,-2.8636,-671,-671.33,0,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-4910.46,-13.67816,0.73263,-0.95881,-4.86807,50.1560,359,-2.8673,-1066,-1066.21,1,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-7132.39,-18.01109,0.52374,-0.86849,-5.00000,74.2377,396,-2.7913,-1342,-1341.74,2,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-6317.59,-11.36257,0.65597,-0.90468,-5.00000,65.5531,556,-2.9576,-322,-707.07,0,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-2914.13,-7.26716,0.87052,-0.48346,-1.33983,45.9652,401,-9.7295,-1567,-1567.35,2,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,-4622.48,-12.59531,0.76833,-0.83089,-3.89132,50.8490,367,-2.7091,-1259,-1259.12,1,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-6698.79,-12.98215,0.70692,-0.91901,-5.00000,69.2237,516,-3.8952,-1133,-1133.16,1,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-7982.87,-10.01615,0.73604,-0.70821,-3.48753,84.8211,797,-9.7545,-795,-828.86,2,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
