Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,-7366.67,-12.07651,0.59774,-0.95649,-5.00000,75.0358,610,-3.5994,-439,-492.50,0,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-8132.04,-13.37507,0.57491,-0.99283,-5.00000,81.4295,608,-5.1218,-600,-806.84,0,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-8130.50,-13.66471,0.59881,-0.99081,-5.00000,81.5801,595,-5.1041,-361,-835.11,1,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-8332.62,-13.35356,0.62294,-0.79717,-5.00000,86.6243,624,-4.2827,-519,-1074.30,2,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,-7603.19,-14.10610,0.68031,-0.92920,-4.99246,77.9467,539,-4.4977,-725,-982.17,1,1,0,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-9008.75,-14.76844,0.45865,-0.99067,-5.00000,90.4050,610,-5.1283,-449,-915.40,2,0,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-9093.93,-10.20643,0.56111,-0.98476,-5.00000,91.3823,891,-4.0530,-737,-737.25,0,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-8730.31,-11.25040,0.65417,-0.98355,-5.00000,87.8517,776,-4.2648,-327,-872.95,1,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-9804.35,-7.94518,0.59250,-0.98009,-5.00000,98.1605,1234,-5.3274,-156,-715.63,2,1,1,16385,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
