Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpMagic,InpTF,InpPatternMode,InpExitMode,InpTP_R,InpSLMode,InpSLBufferATR,InpAtrSlMult,InpAtrPeriodD1,InpSizeMinATR,InpSizeMaxATR,InpMaxDaysHold,InpAllowLong,InpAllowShort,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpComment,InpVerbose
0,11097.09,292.02868,1.81040,2.55701,2.85193,3.8711,38,-1.6771,-2628,-3073.21,772321,16385,1,1,1.5,0,0.1,1.5,14,0,0,5,1,1,300,3,1,LARRY,1
1,11097.09,292.02868,1.81040,2.55701,2.85193,3.8711,38,-1.6771,-2628,-3073.21,772322,16385,1,1,1.5,0,0.1,1.5,14,0,0,5,1,1,300,3,1,LARRY,1
