Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpMagic,InpTF,InpPatternMode,InpExitMode,InpTP_R,InpSLMode,InpSLBufferATR,InpAtrSlMult,InpAtrPeriodD1,InpSizeMinATR,InpSizeMaxATR,InpMaxDaysHold,InpAllowLong,InpAllowShort,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpComment,InpVerbose
0,235.44,15.69600,1.05948,0.04960,0.13968,4.5307,15,-1.0001,-1846,-2070.85,772331,16385,1,0,1.5,0,0.1,1.5,14,0,0,5,1,0,300,3,1,LARRY,1
1,235.44,15.69600,1.05948,0.04960,0.13968,4.5307,15,-1.0001,-1846,-2070.85,772332,16385,1,0,1.5,0,0.1,1.5,14,0,0,5,1,0,300,3,1,LARRY,1
