Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpMagic,InpTF,InpPatternMode,InpExitMode,InpTP_R,InpSLMode,InpSLBufferATR,InpAtrSlMult,InpAtrPeriodD1,InpSizeMinATR,InpSizeMaxATR,InpMaxDaysHold,InpAllowLong,InpAllowShort,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpComment,InpVerbose
1,5051.56,459.23273,3.02986,1.84384,0.85219,2.6779,11,-1.1511,-1162,-1162.34,772702,16385,0,1,1.5,0,0.1,1.5,14,0,0,5,1,0,300,3,1,LARRY,1
0,5051.56,459.23273,3.02986,1.84384,0.85219,2.6779,11,-1.1511,-1162,-1162.34,772701,16385,0,1,1.5,0,0.1,1.5,14,0,0,5,1,0,300,3,1,LARRY,1
