Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpEmaSlow,InpUsaGuardian,InpSessionHour,InpSessionMin,InpRangeMinutes,InpCloseHour,InpCloseMin,InpCloseAtEnd,InpOneTradePerDay,InpMaxPosSimbolo,InpEntryMode,InpRangeMode,InpLevelTF,InpPrevWindowMin,InpBufferPoints,InpOCTimeframe,InpPendingExpiryMin,InpAllowLong,InpAllowShort,InpMinRangePts,InpMaxRangePts,InpRetestOffsetPts,InpFadeOffsetPts,InpDelayMinutes,InpDelayDirMode,InpUseGapFill,InpGapMinPoints,InpGapMinRR,InpUseEmaFilter,InpEmaFast,InpFilterTF,InpUseSupertrend,InpStAtrPeriod,InpStMultiplier,InpStTF,InpUseSupertrend3,InpUseCorrelation,InpCorrSymbol,InpCorrTF,InpCorrEmaFast,InpCorrEmaSlow,InpUseVwapFilter,InpVwapTF,InpRiskPercent,InpSLMode,InpAtrSlMult,InpAtrPeriodMgmt,InpTP1_R,InpTP1_ClosePct,InpBreakevenAtTP1,InpBEatR,InpUseTrailing,InpTrailStartR,InpTrailMode,InpTrailTF,InpTrailAtrMult,InpTrailFixedPts,InpRunnerTP_R,InpUseRoundLevels,InpRoundStep,InpRoundMinDistPts,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpNewsFlatten,InpSlippagePts,InpMinStopPts,InpSkipIfTight,InpMinBreakoutRangeATR,InpUseVolumeFilter,InpVolMult,InpVolAvgBars,InpUseAtrFilter,InpAtrFilterBars,InpAtrFilterMult,InpConfirmMode,InpUseVolRegime,InpVolAtrPeriod,InpVolLookback,InpVolLowPct,InpVolHighPct,InpVolLowOffMult,InpVolHighOffMult,InpVolLowSlMult,InpVolHighSlMult,InpVolHighSizeMult,InpUseSRFilter,InpSRProximityPts,InpSRUsePrevDay,InpSRUseRoundNumbers,InpSRRoundInterval,InpMagic,InpMaxSpread,InpVerbose
0,1290.47,8.77871,1.26656,1.80604,8.37683,7.1453,147,-1.1218,-320,-319.92,140,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.67,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765243,0,1
1,1421.99,9.29405,1.29174,2.08378,9.04040,6.8241,153,-1.1053,-320,-319.92,160,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.67,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765243,0,1
2,1509.65,9.80292,1.31325,2.21223,9.52561,6.8241,154,-1.0941,-323,-323.01,180,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.67,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765243,0,1
3,1154.78,7.49857,1.23833,1.69221,7.53676,6.8241,154,-1.1154,-320,-319.92,200,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.67,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765243,0,1
4,1189.49,7.57637,1.24049,1.74307,7.55180,6.8241,157,-1.1116,-320,-319.92,220,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.67,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765243,0,1
5,1140.56,7.21873,1.23127,1.54568,7.28446,7.0914,158,-1.0982,-320,-319.92,240,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.67,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765243,0,1
6,1232.14,7.79835,1.25143,1.71454,8.01896,6.8241,158,-1.0994,-323,-323.01,260,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.67,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765243,0,1
