idx;dir;risultato_R;H4trend;ampiezza_pt;MAE_pt;MFE_pt;MAE_R;MFE_R;barre
86;LONG;-1.00;UP;900;1700;1150;1.21;0.82;10
87;LONG;0.01;UP;840;1170;1150;0.87;0.86;99
88;SHORT;-1.00;UP;840;2010;400;1.50;0.30;8
89;SHORT;1.28;UP;600;980;2110;0.89;1.92;91
90;LONG;1.54;UP;440;840;1660;0.89;1.77;93
91;SHORT;-1.00;UP;390;1160;0;1.30;0.00;7
92;LONG;-1.00;UP;310;1120;370;1.38;0.46;16
93;LONG;-1.00;UP;1220;2110;90;1.23;0.05;7
94;LONG;-0.05;UP;1440;700;3050;0.36;1.57;98
95;LONG;2.00;UP;540;430;2110;0.41;2.03;80
96;SHORT;-1.00;UP;940;1800;1270;1.25;0.88;52
97;LONG;-1.00;UP;640;1220;0;1.07;0.00;17
98;LONG;-1.00;UP;900;1440;2500;1.03;1.79;92
99;SHORT;-1.00;UP;510;1270;900;1.26;0.89;31
100;SHORT;2.00;UP;1600;700;4400;0.33;2.10;12
101;SHORT;-1.00;UP;940;1690;790;1.17;0.55;7
102;SHORT;-1.00;UP;530;1100;470;1.07;0.46;9
103;SHORT;2.00;UP;1570;1400;4930;0.68;2.38;87
104;LONG;2.00;DOWN;1200;0;3510;0.00;2.06;18
105;SHORT;2.00;UP;1260;1660;3690;0.94;2.10;14
106;SHORT;2.00;UP;2400;1100;6190;0.38;2.13;55
107;LONG;0.14;UP;2900;2700;3380;0.79;0.99;87
108;SHORT;2.00;UP;1500;1400;4900;0.70;2.45;20
109;LONG;-1.00;UP;2020;2520;290;1.00;0.12;9
110;SHORT;2.00;UP;1410;630;4400;0.33;2.30;12
111;LONG;-1.00;DOWN;1800;2600;0;1.13;0.00;1
112;SHORT;-1.00;DOWN;1900;2410;0;1.00;0.00;7
113;LONG;-1.00;DOWN;1300;2100;0;1.17;0.00;6
114;SHORT;-1.00;DOWN;1600;2200;1800;1.05;0.86;6
115;SHORT;-1.00;UP;800;1400;170;1.08;0.13;8
116;LONG;-1.00;UP;780;1310;0;1.02;0.00;7
117;SHORT;-1.00;UP;1000;1500;1700;1.00;1.13;16
118;LONG;-1.00;UP;830;2130;570;1.60;0.43;11
119;SHORT;2.00;UP;1010;500;3200;0.33;2.12;14
120;LONG;-1.00;DOWN;480;1180;1070;1.20;1.09;9
121;LONG;2.00;DOWN;1420;610;4430;0.32;2.31;35
122;LONG;-1.00;UP;1040;2040;800;1.32;0.52;11
123;SHORT;-1.00;DOWN;1300;2000;2500;1.11;1.39;26
124;LONG;-1.00;DOWN;900;1690;10;1.21;0.01;7
125;LONG;-1.00;DOWN;3100;3640;0;1.01;0.00;20
126;SHORT;-1.00;DOWN;2700;3260;0;1.02;0.00;14
127;SHORT;-0.73;DOWN;2500;2510;2660;0.84;0.89;92
128;SHORT;-1.00;DOWN;3400;4300;0;1.10;0.00;2
129;SHORT;2.00;DOWN;2600;1800;7680;0.58;2.48;29
130;LONG;2.00;DOWN;6850;3110;39240;0.42;5.34;83
131;SHORT;-1.00;DOWN;4250;5290;2800;1.11;0.59;48
132;LONG;-1.00;DOWN;6500;11450;3550;1.64;0.51;45
133;SHORT;1.89;UP;7500;2300;15900;0.29;1.99;99
134;SHORT;2.00;DOWN;4400;0;10260;0.00;2.09;17
135;LONG;0.13;DOWN;3600;3160;3140;0.77;0.77;92
136;LONG;1.05;DOWN;3200;1300;4580;0.35;1.24;99
137;SHORT;-1.00;DOWN;1550;3350;1850;1.63;0.90;12
138;SHORT;0.29;UP;2200;910;2490;0.34;0.92;94
139;SHORT;-1.00;DOWN;2800;3330;300;1.01;0.09;76
140;LONG;2.00;UP;2200;1150;6390;0.43;2.37;76
141;SHORT;-1.00;UP;1650;2260;2050;1.05;0.95;41
142;SHORT;-1.00;UP;2200;3750;800;1.39;0.30;36
143;LONG;-1.00;UP;1100;1680;100;1.05;0.06;7
144;SHORT;0.03;UP;1400;1280;2650;0.67;1.39;88
145;SHORT;2.00;UP;1400;1340;4990;0.71;2.63;61
146;SHORT;-1.00;UP;1400;1940;0;1.02;0.00;21
147;LONG;-1.00;UP;650;1240;350;1.08;0.30;50
148;SHORT;2.00;UP;1500;310;4280;0.15;2.14;20
149;LONG;-1.00;UP;1000;1540;330;1.03;0.22;11
150;LONG;0.73;UP;1600;1450;3040;0.69;1.45;98
151;LONG;-1.00;UP;1230;1810;530;1.05;0.31;47
152;LONG;-1.00;UP;6740;7620;100;1.05;0.01;85
153;LONG;1.22;UP;1000;1400;2050;0.93;1.37;97
154;SHORT;2.00;UP;780;0;3010;0.00;2.35;20
155;SHORT;-1.00;UP;1300;1830;0;1.02;0.00;13
156;LONG;-1.00;UP;920;1510;1990;1.06;1.40;66
157;SHORT;-1.00;UP;1600;2100;980;1.00;0.47;65
158;SHORT;-1.00;UP;920;1560;900;1.10;0.63;34
159;LONG;-1.00;UP;1300;2110;410;1.17;0.23;22
160;SHORT;-0.39;UP;1380;1160;3170;0.62;1.69;97
161;LONG;-1.00;UP;1330;2070;0;1.13;0.00;17
162;SHORT;-0.11;UP;1800;1550;840;0.67;0.37;99
163;LONG;2.00;UP;710;0;2500;0.00;2.07;7
164;LONG;-1.00;UP;790;1970;610;1.53;0.47;19
165;LONG;-1.00;UP;1160;1750;80;1.05;0.05;5
166;LONG;-0.69;DOWN;1600;1840;2600;0.88;1.24;96
167;SHORT;-1.00;DOWN;2700;3270;1400;1.02;0.44;86
168;SHORT;2.00;DOWN;1100;0;3700;0.00;2.31;11
169;LONG;-1.00;UP;1500;2060;1680;1.03;0.84;66
170;LONG;-1.00;UP;1460;2320;1880;1.18;0.96;70
171;SHORT;-1.00;UP;1200;1840;0;1.08;0.00;28
172;SHORT;-0.46;UP;1400;1480;1740;0.78;0.92;99
173;LONG;-1.00;UP;900;2400;320;1.71;0.23;11
174;LONG;-1.00;UP;1560;2180;30;1.06;0.01;35
175;SHORT;-1.00;DOWN;1300;1880;2300;1.04;1.28;79
176;LONG;-1.00;DOWN;1500;2130;1700;1.07;0.85;83
177;LONG;0.99;DOWN;1590;2000;2540;0.96;1.22;99
178;SHORT;-1.00;DOWN;1900;2410;1400;1.00;0.58;58
179;LONG;-1.00;DOWN;890;1400;310;1.01;0.22;9
180;SHORT;1.36;DOWN;1400;1750;2690;0.92;1.42;98
181;LONG;-0.46;DOWN;1500;1700;3580;0.85;1.79;97
182;LONG;-1.00;DOWN;2050;3770;2600;1.48;1.02;53
183;SHORT;0.47;UP;1500;1150;2460;0.57;1.23;99
184;LONG;-1.00;UP;920;1610;100;1.13;0.07;4
185;SHORT;2.00;DOWN;900;430;3200;0.31;2.29;76
186;LONG;2.00;UP;610;710;3260;0.64;2.94;88
187;SHORT;0.61;UP;2400;910;2660;0.31;0.92;98
188;SHORT;0.71;UP;1500;600;3220;0.30;1.61;95
189;SHORT;-1.00;UP;1300;1830;690;1.02;0.38;23
190;SHORT;-1.00;UP;1210;2030;1760;1.19;1.03;69
191;SHORT;0.87;UP;1300;310;2860;0.17;1.59;99
192;LONG;-1.00;DOWN;700;1280;0;1.07;0.00;4
193;SHORT;-1.00;UP;2010;3140;230;1.25;0.09;62
194;LONG;2.00;UP;1000;190;3680;0.13;2.45;20
195;LONG;-1.00;UP;720;1420;180;1.16;0.15;44
196;SHORT;0.65;UP;2000;710;3020;0.28;1.21;94
197;LONG;1.02;DOWN;1390;1290;2140;0.68;1.13;94
198;LONG;-1.00;UP;800;1300;220;1.00;0.17;20
199;LONG;-1.00;DOWN;1410;2980;1810;1.56;0.95;91
200;LONG;-1.00;DOWN;1310;1900;0;1.05;0.00;12
201;LONG;-1.00;UP;1320;2170;0;1.19;0.00;29
202;SHORT;2.00;DOWN;700;20;2580;0.02;2.15;42
203;SHORT;2.00;DOWN;880;400;3710;0.29;2.69;76
204;SHORT;-1.00;UP;1630;2420;790;1.14;0.37;10
205;SHORT;0.83;UP;1920;1190;3920;0.49;1.62;92
206;LONG;0.57;DOWN;1930;1840;2400;0.76;0.99;84
207;SHORT;2.00;UP;1500;510;4280;0.26;2.14;71
208;LONG;2.00;DOWN;910;910;2960;0.65;2.10;32
209;SHORT;-1.00;UP;1220;1910;0;1.11;0.00;16
210;LONG;-1.00;UP;1820;2360;20;1.02;0.01;14
211;SHORT;2.00;DOWN;1500;600;4200;0.30;2.10;42
212;LONG;2.00;DOWN;1100;300;3200;0.19;2.00;19
213;SHORT;0.15;DOWN;1510;1630;2000;0.81;1.00;95
214;LONG;-1.00;DOWN;920;2030;210;1.43;0.15;9
215;LONG;2.00;DOWN;1150;330;3540;0.20;2.15;11
216;SHORT;-1.00;UP;1320;1910;0;1.05;0.00;6
217;SHORT;1.46;UP;1210;200;3270;0.12;1.91;99
218;SHORT;2.00;UP;810;630;2810;0.48;2.15;31
219;LONG;1.51;UP;910;890;2740;0.63;1.94;98
220;LONG;2.00;UP;720;380;2720;0.31;2.23;55
221;SHORT;-1.00;UP;1010;1640;180;1.09;0.12;8
222;SHORT;-0.22;UP;2220;710;1670;0.26;0.61;97
223;SHORT;-1.00;UP;990;1530;0;1.03;0.00;10
224;LONG;2.00;UP;900;400;2880;0.29;2.06;60
225;SHORT;-0.35;UP;890;720;2010;0.52;1.45;99
226;LONG;2.00;UP;1080;500;4460;0.32;2.82;80
227;SHORT;-1.00;UP;1190;1820;200;1.08;0.12;70
228;LONG;-0.72;DOWN;2800;2380;550;0.72;0.17;67
229;SHORT;-1.00;DOWN;1300;1820;2000;1.01;1.11;59
230;LONG;-1.00;DOWN;1300;1800;630;1.00;0.35;25
231;SHORT;0.78;DOWN;2200;1330;2400;0.49;0.89;93
232;LONG;-1.00;DOWN;890;1450;430;1.04;0.31;40
233;SHORT;1.10;DOWN;3410;1630;4490;0.42;1.15;94
234;SHORT;-1.00;DOWN;1300;1820;1000;1.01;0.56;13
235;LONG;1.11;DOWN;1200;1110;2500;0.65;1.47;95
236;SHORT;1.30;DOWN;2100;1810;4890;0.70;1.88;99
237;SHORT;-1.00;DOWN;810;1350;660;1.03;0.50;71
238;LONG;-1.00;UP;790;1400;930;1.09;0.72;9
239;LONG;-1.00;UP;1510;2170;1110;1.08;0.55;16
240;SHORT;-1.00;UP;1230;1810;390;1.05;0.23;11
241;SHORT;-0.19;UP;940;1000;2650;0.69;1.84;97
242;LONG;1.01;UP;1100;590;2230;0.37;1.39;98
243;SHORT;2.00;UP;1910;2200;4830;0.91;2.00;93
244;SHORT;1.17;UP;830;1040;2170;0.78;1.63;87
245;LONG;2.00;UP;1700;700;4550;0.32;2.07;87
246;LONG;-1.00;UP;900;1550;2720;1.11;1.94;35
247;SHORT;-0.08;UP;1590;1170;1650;0.56;0.79;99
248;LONG;0.52;UP;1400;380;3110;0.20;1.64;90
249;SHORT;-1.00;UP;2100;2830;100;1.09;0.04;85
250;SHORT;-0.49;UP;2900;2310;1410;0.68;0.41;69
251;LONG;0.51;UP;2190;2620;1880;0.97;0.70;93
252;SHORT;-0.16;UP;1910;1520;1100;0.63;0.46;99
253;SHORT;-1.00;UP;1090;1590;510;1.00;0.32;19
254;LONG;2.00;UP;1500;40;4360;0.02;2.18;60
255;LONG;0.06;UP;2000;540;2980;0.22;1.19;86
256;SHORT;0.50;UP;720;410;1710;0.34;1.40;94
257;SHORT;0.05;UP;1800;1990;2400;0.87;1.04;94
258;SHORT;-1.00;UP;820;1430;690;1.08;0.52;31
259;LONG;2.00;UP;1100;80;3280;0.05;2.05;82
260;SHORT;1.28;UP;1200;1470;2270;0.86;1.34;96
261;LONG;-1.00;UP;1090;1990;510;1.25;0.32;20
262;LONG;-1.00;DOWN;1700;2590;1110;1.18;0.50;46
263;SHORT;-1.00;DOWN;2200;2720;400;1.01;0.15;11
264;LONG;-1.00;UP;1200;2020;1230;1.19;0.72;69
265;SHORT;-1.00;UP;2510;3030;600;1.01;0.20;22
266;SHORT;-1.00;DOWN;1900;2450;500;1.02;0.21;32
267;LONG;-1.00;UP;1610;2240;920;1.06;0.44;17
268;SHORT;-1.00;UP;1130;2110;20;1.29;0.01;34
269;LONG;-1.00;UP;2110;2700;930;1.03;0.36;82
270;LONG;-1.00;UP;1510;2010;210;1.00;0.10;16
271;SHORT;0.36;UP;1320;300;3150;0.16;1.73;99
272;SHORT;-1.00;UP;620;1190;1390;1.06;1.24;79
273;SHORT;-1.00;UP;510;1110;900;1.10;0.89;19
274;LONG;2.00;UP;610;600;2260;0.54;2.04;25
275;LONG;-1.00;UP;1330;2380;630;1.30;0.34;25
276;LONG;-1.00;UP;410;1450;1020;1.59;1.12;26
277;SHORT;-1.00;DOWN;580;1700;620;1.57;0.57;6
278;SHORT;-1.00;UP;2290;3100;2730;1.11;0.98;64
279;SHORT;-1.00;DOWN;1080;1690;820;1.07;0.52;15
280;LONG;-1.00;UP;590;1400;0;1.28;0.00;3
281;LONG;-1.00;DOWN;620;1520;770;1.36;0.69;13
282;LONG;-1.00;DOWN;820;1520;0;1.15;0.00;11
283;SHORT;-1.00;UP;620;1290;520;1.15;0.46;4
284;LONG;2.00;UP;520;610;2300;0.60;2.25;11
285;LONG;-1.00;UP;640;1340;980;1.18;0.86;26
286;SHORT;2.00;UP;1900;510;5080;0.21;2.12;47
287;LONG;-1.00;DOWN;940;2340;870;1.63;0.60;21
288;LONG;-1.00;DOWN;1800;2310;1500;1.00;0.65;74
289;SHORT;-1.00;DOWN;1220;1780;2100;1.03;1.22;38
290;LONG;-1.00;DOWN;600;1220;710;1.11;0.65;11
291;SHORT;-1.00;DOWN;850;1550;1550;1.15;1.15;9
292;LONG;-1.00;DOWN;1200;1710;330;1.01;0.19;8
293;LONG;-1.00;DOWN;520;1540;1360;1.51;1.33;19
294;LONG;-1.00;DOWN;620;1120;420;1.00;0.37;5
295;LONG;-1.00;UP;340;940;0;1.12;0.00;7
296;SHORT;-1.00;UP;810;1310;1010;1.00;0.77;59
297;SHORT;-1.00;UP;910;1500;90;1.06;0.06;9
298;LONG;-1.00;UP;320;820;260;1.00;0.32;8
299;LONG;-1.00;UP;940;1530;70;1.06;0.05;4
300;SHORT;-0.08;UP;890;980;1820;0.71;1.31;90
301;SHORT;-1.00;UP;920;1420;0;1.00;0.00;16
302;LONG;0.05;UP;610;1100;1250;0.99;1.13;97
303;LONG;-1.00;UP;660;1460;1820;1.26;1.57;21
304;LONG;-1.00;UP;580;1230;780;1.14;0.72;15
305;LONG;-1.00;UP;1230;2100;820;1.21;0.47;9
306;SHORT;-1.00;UP;440;1110;200;1.18;0.21;3
307;SHORT;-1.00;UP;580;1100;720;1.02;0.67;8
308;SHORT;-1.00;UP;400;1200;370;1.33;0.41;5
309;LONG;-1.00;UP;1370;1900;0;1.02;0.00;5
310;SHORT;-1.00;DOWN;700;1440;0;1.20;0.00;3
311;LONG;-1.00;UP;1140;1700;610;1.04;0.37;46
312;LONG;-1.00;UP;730;1520;0;1.24;0.00;9
313;SHORT;-1.00;UP;560;1190;430;1.12;0.41;12
314;LONG;-1.00;UP;550;1800;380;1.71;0.36;6
315;SHORT;-1.00;UP;460;1350;260;1.41;0.27;7
316;SHORT;-1.00;UP;1420;2220;540;1.16;0.28;9
317;SHORT;-1.00;UP;630;1240;0;1.10;0.00;3
318;SHORT;2.00;UP;430;320;1920;0.34;2.06;12
319;LONG;-1.00;UP;640;1440;0;1.26;0.00;9
320;LONG;-1.00;UP;840;1370;2060;1.02;1.54;63
321;LONG;2.00;UP;470;0;2200;0.00;2.27;3
322;SHORT;2.00;UP;440;40;2200;0.04;2.34;15
323;SHORT;-1.00;UP;840;1340;0;1.00;0.00;6
324;LONG;-1.00;UP;630;1370;1510;1.21;1.34;30
325;SHORT;0.38;UP;690;1080;2150;0.91;1.81;98
326;LONG;-1.00;UP;400;1040;280;1.16;0.31;4
327;SHORT;-1.00;UP;1500;2400;0;1.20;0.00;1
328;SHORT;2.00;DOWN;700;500;2400;0.42;2.00;16
329;SHORT;2.00;DOWN;2000;1000;5290;0.40;2.12;63
330;LONG;0.46;UP;1800;940;3050;0.41;1.33;94
331;SHORT;-1.00;UP;560;1080;940;1.02;0.89;20
332;LONG;-1.00;UP;540;1200;660;1.15;0.63;24
333;SHORT;-1.00;UP;800;1630;1600;1.25;1.23;78
334;SHORT;2.00;UP;1500;300;4100;0.15;2.05;25
335;LONG;-1.00;DOWN;1030;1930;0;1.26;0.00;3
336;LONG;-1.00;DOWN;1510;2410;0;1.20;0.00;5
337;LONG;2.00;DOWN;1300;0;3600;0.00;2.00;13
338;LONG;-1.00;UP;1390;2190;2120;1.16;1.12;34
339;LONG;-1.00;UP;730;1430;1470;1.16;1.20;19
340;LONG;-1.00;UP;900;1500;0;1.07;0.00;2
341;LONG;2.00;DOWN;1580;1750;4190;0.84;2.01;38
342;SHORT;-1.00;UP;620;1500;670;1.34;0.60;7
343;LONG;-1.00;UP;840;1340;780;1.00;0.58;10
344;SHORT;-1.00;UP;1090;2250;2840;1.42;1.79;65
345;LONG;-1.00;UP;570;1120;1400;1.05;1.31;29
346;LONG;-1.00;UP;610;2010;310;1.81;0.28;9
347;LONG;-1.00;DOWN;740;1690;1230;1.36;0.99;80
348;SHORT;-1.00;DOWN;1060;2660;320;1.71;0.21;8
349;LONG;2.00;UP;660;0;2510;0.00;2.16;11
350;SHORT;2.00;UP;860;360;3260;0.26;2.40;22
351;SHORT;-1.00;UP;440;1000;80;1.06;0.09;2
352;LONG;-1.00;UP;750;1340;1590;1.07;1.27;33
353;SHORT;2.00;UP;810;340;2900;0.26;2.21;12
354;LONG;2.00;UP;520;140;2050;0.14;2.01;32
355;LONG;-1.00;UP;930;1530;10;1.07;0.01;4
356;LONG;-1.00;UP;380;1580;0;1.80;0.00;5
357;LONG;-1.00;UP;2200;4700;150;1.74;0.06;7
358;SHORT;2.00;DOWN;2000;600;5700;0.24;2.28;14
359;LONG;2.00;DOWN;2500;1300;8110;0.43;2.70;33
360;SHORT;-1.00;DOWN;1500;2100;1500;1.05;0.75;19
361;LONG;-1.00;DOWN;1090;2500;200;1.57;0.13;8
362;LONG;2.00;DOWN;3150;2450;7860;0.67;2.15;75
363;LONG;2.00;DOWN;3000;1490;7010;0.43;2.00;91
364;SHORT;2.00;DOWN;1300;0;3650;0.00;2.03;4
365;LONG;-1.00;DOWN;700;1200;2250;1.00;1.88;25
366;SHORT;-1.00;DOWN;2450;3610;3250;1.22;1.10;35
367;SHORT;2.00;DOWN;1300;200;3600;0.11;2.00;14
368;LONG;2.00;DOWN;1100;700;3700;0.44;2.31;25
369;SHORT;-1.00;DOWN;900;1440;1600;1.03;1.14;26
370;LONG;-1.00;DOWN;1700;2750;1200;1.25;0.55;14
371;LONG;2.00;DOWN;1300;0;3600;0.00;2.00;10
372;SHORT;-1.00;DOWN;2800;24230;1870;7.34;0.57;44
373;LONG;-1.00;DOWN;3000;3600;1200;1.03;0.34;15
374;LONG;-1.00;DOWN;1000;1700;0;1.13;0.00;1
375;SHORT;-1.00;DOWN;1900;2700;0;1.13;0.00;9
376;SHORT;2.00;DOWN;880;950;2770;0.69;2.01;12
377;LONG;2.00;DOWN;2040;1390;5400;0.55;2.13;43
378;LONG;0.55;DOWN;2790;260;5640;0.08;1.71;96
379;SHORT;-1.00;UP;1540;2240;0;1.10;0.00;3
380;LONG;-1.00;DOWN;1520;2150;1090;1.06;0.54;36
381;SHORT;-1.00;UP;1620;3760;500;1.77;0.24;8
382;LONG;-1.00;UP;2300;2940;500;1.05;0.18;4
383;SHORT;-0.51;UP;1390;1590;3430;0.84;1.81;99
384;SHORT;-1.00;UP;880;1490;0;1.08;0.00;3
385;LONG;-1.00;UP;820;1320;280;1.00;0.21;14
386;LONG;0.94;UP;2180;980;3210;0.37;1.20;96
387;SHORT;-1.00;UP;1190;1700;290;1.01;0.17;17
388;LONG;-1.00;UP;920;1710;110;1.20;0.08;10
389;LONG;2.00;UP;1610;450;7750;0.21;3.67;66
390;LONG;-1.00;UP;2230;2890;0;1.06;0.00;10
391;LONG;-1.00;UP;1400;2300;1210;1.21;0.64;57
392;SHORT;2.00;UP;810;610;2920;0.47;2.23;15
393;LONG;-1.00;DOWN;1370;2060;640;1.10;0.34;6
394;SHORT;-1.00;DOWN;1510;2200;90;1.09;0.04;4
395;SHORT;-1.00;DOWN;1690;2230;710;1.02;0.32;14
396;LONG;-1.00;DOWN;1370;2110;2130;1.13;1.14;48
397;SHORT;0.39;DOWN;2040;730;2990;0.29;1.18;99
398;LONG;2.00;DOWN;2510;610;6180;0.20;2.05;46
399;SHORT;2.00;UP;1620;0;6300;0.00;2.97;24
400;LONG;2.00;DOWN;2670;0;6700;0.00;2.11;96
401;LONG;2.00;UP;2650;210;8050;0.07;2.56;13
402;LONG;-1.00;UP;2010;3030;950;1.21;0.38;30
403;LONG;-1.00;UP;1790;2680;1700;1.17;0.74;74
404;SHORT;0.04;DOWN;1000;690;2590;0.46;1.73;96
405;LONG;-1.00;DOWN;1820;2410;2300;1.04;0.99;92
406;SHORT;-0.92;DOWN;1950;2530;3650;1.03;1.49;97
407;SHORT;-1.00;UP;1710;2310;790;1.05;0.36;13
408;LONG;-1.00;DOWN;1460;2140;100;1.09;0.05;5
409;LONG;2.00;DOWN;1490;610;5140;0.31;2.58;50
410;LONG;-1.00;DOWN;2440;3140;3080;1.07;1.05;81
411;LONG;2.00;DOWN;1780;2100;4930;0.92;2.16;39
412;SHORT;-1.00;UP;1270;1920;740;1.08;0.42;7
413;SHORT;-1.00;UP;1720;3930;740;1.77;0.33;55
414;SHORT;-1.00;UP;1420;2220;780;1.16;0.41;3
415;SHORT;1.68;UP;1880;540;4130;0.23;1.74;99
416;LONG;-1.00;UP;1500;2950;3350;1.48;1.68;85
417;LONG;-1.00;UP;1820;2800;230;1.21;0.10;18
418;LONG;-1.00;UP;1470;2290;2190;1.16;1.11;75
419;LONG;-1.00;UP;1670;5130;1760;2.36;0.81;50
420;LONG;0.66;UP;1850;2290;2040;0.97;0.87;99
421;SHORT;2.00;UP;800;1260;2770;0.97;2.13;76
422;LONG;1.15;UP;1920;2180;2880;0.90;1.19;99
423;SHORT;-1.00;UP;2570;4330;200;1.41;0.07;23
