idx;dir;risultato_R;H4trend;ampiezza_pt;MAE_pt;MFE_pt;MAE_R;MFE_R;barre
33;LONG;-1.00;UP;1230;2100;1050;1.21;0.61;14
34;SHORT;2.00;UP;960;230;3420;0.16;2.34;15
35;LONG;-1.00;UP;1340;1900;1720;1.03;0.93;25
36;LONG;-1.00;UP;880;1560;1880;1.13;1.36;39
37;LONG;-1.00;UP;1210;1710;1430;1.00;0.84;13
38;LONG;-1.00;UP;940;2200;0;1.53;0.00;8
39;LONG;-1.00;UP;970;1480;1400;1.01;0.95;35
40;SHORT;-1.00;UP;1390;2940;230;1.56;0.12;9
41;LONG;-1.00;UP;680;1280;520;1.08;0.44;7
42;LONG;2.00;UP;760;1150;2820;0.91;2.24;13
43;LONG;-0.01;UP;1170;1290;1310;0.77;0.78;90
44;LONG;-1.00;UP;1080;1650;870;1.04;0.55;13
45;LONG;2.00;UP;720;260;3100;0.21;2.54;7
46;SHORT;-1.00;UP;600;1130;0;1.03;0.00;3
47;SHORT;-1.00;DOWN;1220;1750;830;1.02;0.48;8
48;SHORT;-1.00;UP;1050;1670;60;1.08;0.04;10
49;LONG;-1.00;UP;1050;1610;1900;1.04;1.23;88
50;SHORT;-1.00;DOWN;580;1880;0;1.74;0.00;4
51;SHORT;-0.37;DOWN;1070;910;2880;0.58;1.83;99
52;LONG;-1.00;DOWN;1250;2010;190;1.15;0.11;9
53;LONG;-1.00;DOWN;630;1690;550;1.50;0.49;9
54;SHORT;2.00;DOWN;830;390;2770;0.29;2.08;15
55;SHORT;2.00;DOWN;1180;210;3840;0.13;2.29;15
56;SHORT;-1.00;DOWN;720;1330;1870;1.09;1.53;28
57;LONG;-1.00;DOWN;890;2230;0;1.60;0.00;7
58;SHORT;-1.00;DOWN;900;1520;0;1.09;0.00;6
59;SHORT;-1.00;DOWN;280;1260;790;1.62;1.01;9
60;LONG;-1.00;UP;1060;1570;2130;1.01;1.37;12
61;LONG;-1.00;UP;1170;1880;1900;1.13;1.14;81
62;SHORT;-1.00;UP;1290;2320;1350;1.30;0.75;38
63;LONG;2.00;UP;480;130;2200;0.13;2.24;6
64;SHORT;-1.00;UP;750;1270;60;1.02;0.05;5
65;LONG;-1.00;UP;950;1810;0;1.25;0.00;6
66;SHORT;-1.00;UP;930;1450;500;1.01;0.35;12
67;SHORT;2.00;UP;1360;1380;3790;0.74;2.04;86
68;LONG;-1.00;DOWN;790;1410;230;1.09;0.18;4
69;LONG;2.00;UP;1300;130;4050;0.07;2.25;79
70;LONG;2.00;UP;650;570;2330;0.50;2.03;10
71;LONG;0.23;UP;1080;1520;1860;0.96;1.18;95
72;SHORT;-1.00;UP;730;1960;0;1.59;0.00;4
73;LONG;2.00;UP;860;380;2760;0.28;2.03;7
74;SHORT;-1.00;UP;550;1820;0;1.73;0.00;3
75;LONG;2.00;DOWN;1590;550;5090;0.26;2.44;86
76;LONG;2.00;UP;1110;180;3280;0.11;2.04;24
77;SHORT;-1.00;UP;920;1600;1410;1.13;0.99;32
78;LONG;2.00;UP;930;1380;3120;0.97;2.18;43
79;LONG;-1.00;UP;2180;3270;550;1.22;0.21;23
80;LONG;-1.00;UP;1020;1650;20;1.09;0.01;2
81;LONG;2.00;DOWN;1600;1050;4510;0.50;2.15;70
82;SHORT;-1.00;UP;630;2300;590;2.04;0.52;5
83;LONG;2.00;UP;730;100;2700;0.08;2.20;6
84;LONG;-1.00;UP;650;1240;1500;1.08;1.30;18
85;SHORT;-1.00;UP;490;1010;0;1.02;0.00;5
86;LONG;-1.00;UP;1390;3560;70;1.88;0.04;9
87;SHORT;2.00;UP;990;100;3220;0.07;2.16;88
88;SHORT;-1.00;UP;600;1720;220;1.56;0.20;6
89;LONG;-1.00;UP;640;1780;740;1.56;0.65;5
90;LONG;-1.00;UP;2770;3450;0;1.06;0.00;11
91;SHORT;2.00;DOWN;550;100;2220;0.10;2.11;8
92;SHORT;-1.00;DOWN;870;1680;90;1.23;0.07;1
93;LONG;-1.00;DOWN;960;1560;1190;1.07;0.82;8
94;SHORT;-1.00;DOWN;1410;2540;410;1.33;0.21;2
95;LONG;-1.00;UP;600;1400;20;1.27;0.02;4
96;SHORT;-1.00;UP;1260;2180;370;1.24;0.21;9
97;LONG;2.00;DOWN;1860;80;4930;0.03;2.09;15
98;SHORT;-1.00;UP;1070;1630;2680;1.04;1.71;42
99;SHORT;-1.00;UP;1730;2340;1010;1.05;0.45;7
100;SHORT;-1.00;UP;3310;3940;820;1.03;0.22;27
101;SHORT;2.00;UP;960;760;4570;0.52;3.13;9
102;LONG;-1.00;DOWN;1350;1870;780;1.01;0.42;13
103;SHORT;-1.00;DOWN;1440;1990;750;1.03;0.39;8
104;SHORT;2.00;DOWN;1020;1050;3420;0.69;2.25;6
105;LONG;2.00;DOWN;1750;2040;4580;0.91;2.04;55
106;SHORT;-1.00;DOWN;1170;2230;280;1.34;0.17;4
107;SHORT;-1.00;DOWN;1000;1580;1690;1.05;1.13;11
108;SHORT;-1.00;UP;1140;1920;1360;1.17;0.83;34
109;LONG;-1.00;UP;890;1450;390;1.04;0.28;3
110;SHORT;-1.00;UP;1300;1810;3400;1.01;1.89;93
111;LONG;2.00;UP;670;80;3080;0.07;2.63;7
112;SHORT;2.00;UP;1630;290;4500;0.14;2.11;11
113;LONG;-1.00;UP;690;1200;1010;1.01;0.85;22
114;LONG;2.00;DOWN;1240;170;3940;0.10;2.26;8
115;LONG;-1.00;DOWN;2650;3340;1120;1.06;0.36;21
116;SHORT;-1.00;DOWN;1170;1670;3320;1.00;1.99;89
117;SHORT;-1.00;DOWN;970;1910;560;1.30;0.38;7
118;SHORT;-0.61;DOWN;4380;4380;2520;0.90;0.52;64
119;SHORT;-0.10;DOWN;4060;3940;4340;0.86;0.95;96
120;SHORT;-0.39;DOWN;2340;1380;4890;0.49;1.72;94
121;LONG;-1.00;DOWN;4300;5000;1170;1.04;0.24;30
122;SHORT;2.00;DOWN;3230;1930;7470;0.52;2.00;22
123;LONG;-0.21;DOWN;19150;7630;28820;0.39;1.47;66
124;LONG;2.00;DOWN;6190;4290;14600;0.64;2.18;69
125;LONG;-1.00;DOWN;5770;6470;3930;1.03;0.63;11
126;SHORT;2.00;DOWN;6150;1300;13450;0.20;2.02;16
127;SHORT;-1.00;DOWN;5150;6050;7700;1.07;1.36;80
128;LONG;0.40;UP;4390;2280;4670;0.47;0.96;97
129;LONG;1.39;UP;4170;670;7250;0.14;1.55;99
130;SHORT;-1.00;UP;2620;3250;3600;1.04;1.15;56
131;LONG;-1.00;UP;3820;4650;1100;1.08;0.25;22
132;LONG;1.18;UP;2600;2670;4260;0.86;1.37;90
133;LONG;-1.00;UP;3550;4050;2620;1.00;0.65;70
134;SHORT;-1.00;UP;2520;3070;1180;1.02;0.39;47
135;SHORT;-1.00;UP;3030;3780;920;1.07;0.26;70
136;SHORT;0.75;UP;1940;2080;2480;0.85;1.02;93
137;SHORT;-1.00;UP;2820;3430;50;1.03;0.02;33
138;SHORT;2.00;UP;1450;1130;4170;0.58;2.14;75
139;SHORT;-1.00;UP;3100;3680;320;1.02;0.09;43
140;SHORT;0.54;UP;2700;530;4740;0.17;1.48;95
141;SHORT;0.47;UP;1800;1130;3810;0.49;1.66;96
142;SHORT;-1.00;UP;2780;3300;1490;1.01;0.45;34
143;LONG;-1.00;UP;2000;2590;60;1.04;0.02;7
144;SHORT;-0.44;UP;6580;4170;2640;0.59;0.37;93
145;LONG;-0.48;UP;3660;2860;430;0.69;0.10;64
146;LONG;-1.00;UP;2730;3600;30;1.11;0.01;10
147;LONG;2.00;DOWN;1850;210;4740;0.09;2.02;36
148;SHORT;-1.00;UP;2120;3200;550;1.22;0.21;14
149;SHORT;-1.00;UP;2830;3670;2540;1.10;0.76;82
150;LONG;2.00;UP;1850;290;4930;0.12;2.10;69
151;LONG;0.06;UP;2410;2030;1410;0.70;0.48;93
152;SHORT;-0.22;UP;1920;1050;4390;0.43;1.81;96
153;LONG;-1.00;UP;1580;2540;760;1.22;0.37;25
154;SHORT;-1.00;UP;2040;2800;280;1.10;0.11;5
155;LONG;-1.00;UP;2360;3240;360;1.13;0.13;33
156;SHORT;0.31;UP;3590;1500;2200;0.37;0.54;99
157;LONG;0.32;UP;2430;2530;3250;0.86;1.11;96
158;SHORT;-1.00;UP;3350;3920;560;1.02;0.15;10
159;SHORT;2.00;UP;1640;0;4300;0.00;2.01;11
160;SHORT;-1.00;UP;3350;4010;120;1.04;0.03;64
161;LONG;-1.00;UP;1740;2930;2540;1.31;1.13;60
162;LONG;-1.00;UP;1840;2470;0;1.06;0.00;14
163;SHORT;0.07;UP;2020;1020;1960;0.40;0.78;99
164;LONG;-0.77;UP;2650;2760;1030;0.88;0.33;92
165;SHORT;-0.08;UP;2340;2360;1320;0.83;0.46;97
166;LONG;0.30;UP;3400;3050;2590;0.78;0.66;93
167;SHORT;-1.00;UP;3080;4030;0;1.13;0.00;8
168;LONG;-0.22;UP;1960;1240;2340;0.50;0.95;87
169;SHORT;-1.00;DOWN;1450;1970;930;1.01;0.48;8
170;LONG;-1.00;UP;1180;1750;430;1.04;0.26;13
171;SHORT;-1.00;DOWN;1580;2260;1000;1.09;0.48;24
172;LONG;-1.00;DOWN;1220;2520;1930;1.47;1.12;71
173;LONG;-0.17;DOWN;2470;2240;2350;0.75;0.79;98
174;SHORT;0.96;UP;2900;1070;3470;0.31;1.02;99
175;LONG;-1.00;DOWN;1990;2490;680;1.00;0.27;21
176;LONG;0.01;DOWN;3120;660;2200;0.18;0.61;68
177;LONG;0.86;DOWN;2330;1640;2700;0.58;0.95;96
178;SHORT;1.12;UP;2450;960;3510;0.33;1.19;92
179;SHORT;-0.66;DOWN;1700;2360;4330;1.07;1.97;90
180;SHORT;2.00;UP;2250;1230;5600;0.45;2.04;64
181;LONG;0.12;UP;1770;2060;1960;0.91;0.86;92
182;LONG;-1.00;UP;910;1760;240;1.25;0.17;17
183;SHORT;-1.00;UP;1570;2120;480;1.02;0.23;22
184;LONG;1.29;UP;1910;1210;3320;0.50;1.38;79
185;SHORT;-1.00;UP;2010;2670;750;1.06;0.30;45
186;LONG;1.37;UP;2130;370;4420;0.14;1.68;96
187;LONG;-1.00;UP;1380;2020;110;1.07;0.06;5
188;LONG;0.59;UP;4130;820;3140;0.18;0.68;82
189;SHORT;2.00;UP;2030;1580;5390;0.62;2.13;79
190;LONG;-0.71;UP;2680;2270;2250;0.71;0.71;91
191;LONG;-0.10;UP;3510;1350;630;0.34;0.16;21
192;SHORT;-0.41;UP;3170;2360;690;0.64;0.19;57
193;LONG;-1.00;UP;1790;2360;70;1.03;0.03;35
194;LONG;-0.16;UP;2950;1380;870;0.40;0.25;20
195;LONG;-0.55;UP;2700;2410;310;0.75;0.10;69
196;LONG;0.48;UP;1970;0;3510;0.00;1.42;85
197;SHORT;-0.45;UP;4120;3000;590;0.65;0.13;91
198;SHORT;2.00;UP;2540;420;6460;0.14;2.13;73
199;SHORT;-1.00;UP;900;1410;0;1.01;0.00;4
200;LONG;0.26;UP;2930;540;1780;0.16;0.52;29
201;LONG;-1.00;UP;3200;3760;1860;1.02;0.50;86
202;SHORT;0.33;DOWN;1970;2100;4910;0.85;1.99;97
203;SHORT;-1.00;UP;1750;2500;1380;1.11;0.61;6
204;SHORT;0.16;UP;3300;2980;2180;0.78;0.57;98
205;SHORT;-0.45;UP;2600;2690;0;0.87;0.00;50
206;SHORT;2.00;UP;930;1130;4290;0.79;3.00;45
207;SHORT;0.98;DOWN;1270;350;3180;0.20;1.80;99
208;LONG;-1.00;DOWN;1550;2060;730;1.00;0.36;25
209;SHORT;-0.32;UP;2340;1470;2090;0.52;0.74;61
210;LONG;-1.00;UP;1650;2600;50;1.21;0.02;9
211;LONG;1.15;UP;1600;570;2440;0.27;1.16;98
212;SHORT;2.00;UP;2570;720;6600;0.23;2.15;84
213;SHORT;-0.55;UP;2460;1660;1390;0.56;0.47;96
214;SHORT;-1.00;UP;1370;1980;20;1.06;0.01;14
215;SHORT;-1.00;UP;1840;2550;0;1.09;0.00;10
216;SHORT;-1.00;UP;1350;2030;2550;1.10;1.38;72
217;SHORT;-1.00;UP;1800;2460;0;1.07;0.00;15
218;SHORT;-1.00;UP;3620;4150;0;1.01;0.00;55
219;SHORT;2.00;UP;2020;1050;5050;0.42;2.00;88
220;SHORT;2.00;UP;1020;700;3170;0.46;2.09;18
221;SHORT;-1.00;DOWN;1390;2190;2070;1.16;1.10;73
222;SHORT;0.25;DOWN;2050;930;2390;0.36;0.94;72
223;SHORT;1.26;DOWN;2580;1420;4950;0.46;1.61;99
224;SHORT;-1.00;DOWN;1530;2260;1270;1.11;0.63;8
225;LONG;0.90;DOWN;2900;1110;4880;0.33;1.44;98
226;LONG;-1.00;UP;2420;3650;1040;1.25;0.36;78
227;SHORT;-0.25;UP;1920;2010;2610;0.83;1.08;99
228;LONG;-1.00;UP;1450;2020;1180;1.04;0.61;71
229;LONG;-1.00;UP;1190;1810;970;1.07;0.57;20
230;LONG;-1.00;UP;1120;1720;1060;1.06;0.65;75
231;LONG;-1.00;UP;1930;2870;1380;1.18;0.57;82
232;SHORT;-0.14;UP;2280;1860;1090;0.67;0.39;96
233;SHORT;1.54;UP;2970;2410;5750;0.69;1.66;96
234;SHORT;-1.00;DOWN;1450;2030;370;1.04;0.19;48
235;SHORT;-1.00;DOWN;1810;2640;290;1.14;0.13;11
236;SHORT;0.02;UP;3100;3550;1550;0.99;0.43;77
237;SHORT;-1.00;DOWN;1670;2300;1100;1.06;0.51;10
238;LONG;-1.00;UP;2230;3030;610;1.11;0.22;23
239;SHORT;-1.00;DOWN;2730;3250;1850;1.01;0.57;63
240;LONG;-1.00;DOWN;2550;3400;900;1.11;0.30;42
241;LONG;2.00;DOWN;2030;0;5970;0.00;2.36;72
242;LONG;-1.00;UP;2130;3180;2510;1.21;0.95;78
243;SHORT;-1.00;UP;2050;2680;730;1.05;0.29;35
244;LONG;2.00;UP;2240;650;5550;0.24;2.03;78
245;SHORT;1.11;UP;1720;1090;3470;0.49;1.56;99
246;LONG;0.99;UP;1510;770;2730;0.38;1.36;95
247;SHORT;-1.00;UP;1660;2330;860;1.08;0.40;39
248;SHORT;-1.00;UP;980;1860;670;1.26;0.45;50
249;LONG;2.00;UP;2440;840;6060;0.29;2.06;61
250;LONG;-1.00;UP;2180;3000;250;1.12;0.09;17
251;SHORT;-1.00;UP;1350;2760;690;1.49;0.37;42
252;LONG;-1.00;DOWN;2000;2590;750;1.04;0.30;29
253;LONG;-1.00;DOWN;2200;3370;2110;1.25;0.78;42
254;SHORT;0.88;UP;3030;130;6120;0.04;1.73;99
255;SHORT;-1.00;DOWN;3800;4370;670;1.02;0.16;40
256;SHORT;-1.00;DOWN;2950;3930;1800;1.14;0.52;47
257;LONG;-1.00;DOWN;1610;2510;760;1.19;0.36;30
258;LONG;-1.00;UP;1540;2080;0;1.02;0.00;15
259;LONG;2.00;UP;1750;540;4580;0.24;2.04;76
260;SHORT;-1.00;UP;1900;2650;1390;1.10;0.58;16
261;SHORT;-1.00;UP;1350;1980;2540;1.07;1.37;79
262;LONG;-1.00;UP;590;1330;0;1.22;0.00;4
263;LONG;-1.00;UP;1200;1700;520;1.00;0.31;15
264;LONG;2.00;UP;1560;1180;4270;0.57;2.07;51
265;LONG;-1.00;UP;1430;3320;0;1.72;0.00;9
266;LONG;-1.00;UP;1090;1640;590;1.03;0.37;13
267;SHORT;-1.00;UP;680;1300;0;1.10;0.00;4
268;SHORT;2.00;UP;1490;1860;4410;0.93;2.22;12
269;SHORT;-1.00;UP;1250;2010;290;1.15;0.17;5
270;LONG;-1.00;UP;1380;2050;0;1.09;0.00;6
271;LONG;-1.00;UP;660;1480;440;1.28;0.38;8
272;LONG;-1.00;UP;750;1370;0;1.10;0.00;7
273;LONG;-1.00;UP;2810;3360;780;1.02;0.24;57
274;LONG;-1.00;UP;1000;1510;1280;1.01;0.85;16
275;SHORT;2.00;UP;1400;320;4030;0.17;2.12;42
276;SHORT;2.00;DOWN;2840;1180;6880;0.35;2.06;43
277;LONG;-1.00;DOWN;880;1400;1630;1.01;1.18;38
278;LONG;-1.00;DOWN;2600;3160;3790;1.02;1.22;63
279;SHORT;-1.00;DOWN;1810;2380;1580;1.03;0.68;22
280;SHORT;-1.00;DOWN;700;1240;2050;1.03;1.71;5
281;SHORT;-1.00;DOWN;1050;1860;2130;1.20;1.37;10
282;LONG;-1.00;DOWN;1020;2330;150;1.53;0.10;4
283;LONG;-1.00;DOWN;700;1250;1930;1.04;1.61;26
284;SHORT;-1.00;UP;1090;2130;2790;1.34;1.75;46
285;LONG;-1.00;UP;500;1480;50;1.48;0.05;7
286;LONG;-1.00;UP;830;1410;650;1.06;0.49;6
287;SHORT;-1.00;UP;810;1620;1460;1.24;1.11;12
288;LONG;2.00;UP;620;1050;2390;0.94;2.13;36
289;LONG;-1.00;UP;500;1790;420;1.79;0.42;7
290;SHORT;2.00;UP;790;0;2750;0.00;2.13;2
291;SHORT;-1.00;UP;650;1550;650;1.35;0.57;4
292;LONG;-1.00;DOWN;1270;1790;1130;1.01;0.64;79
293;SHORT;-1.00;DOWN;450;1140;0;1.20;0.00;5
294;LONG;2.00;DOWN;1060;0;3270;0.00;2.10;2
295;LONG;-1.00;DOWN;800;2260;270;1.74;0.21;6
296;LONG;-1.00;UP;1470;2210;120;1.12;0.06;4
297;LONG;2.00;UP;860;580;2880;0.43;2.12;28
298;SHORT;-1.00;UP;830;2370;230;1.78;0.17;5
299;LONG;2.00;UP;3430;450;8020;0.11;2.04;27
300;LONG;2.00;UP;570;980;2330;0.92;2.18;29
301;SHORT;-1.00;UP;960;2110;0;1.45;0.00;2
302;SHORT;2.00;UP;1290;300;3720;0.17;2.08;77
303;LONG;-1.00;UP;590;2230;0;2.05;0.00;2
304;SHORT;-1.00;UP;490;1130;910;1.14;0.92;9
305;SHORT;-1.00;UP;1030;1890;1680;1.24;1.10;53
306;SHORT;-1.00;UP;700;1380;420;1.15;0.35;1
307;LONG;-1.00;UP;840;1740;2170;1.30;1.62;15
308;SHORT;-1.00;UP;810;1520;0;1.16;0.00;2
309;SHORT;-1.00;UP;1130;1660;480;1.02;0.29;3
310;SHORT;-1.00;UP;1090;2030;90;1.28;0.06;5
311;SHORT;2.00;UP;1100;1250;3250;0.78;2.03;13
312;LONG;-1.00;UP;1290;2140;460;1.20;0.26;8
313;SHORT;-1.00;UP;400;910;230;1.01;0.26;8
314;SHORT;-1.00;UP;660;1190;1600;1.03;1.38;19
315;LONG;-1.00;UP;880;1520;670;1.10;0.49;48
316;LONG;2.00;UP;420;280;1850;0.30;2.01;12
317;SHORT;-1.00;UP;1640;2260;2920;1.06;1.36;18
318;SHORT;-1.00;UP;570;1070;1800;1.00;1.68;32
319;LONG;2.00;UP;1870;1220;5110;0.51;2.16;12
320;SHORT;2.00;DOWN;1560;450;4610;0.22;2.24;15
321;LONG;-1.00;DOWN;2780;3410;0;1.04;0.00;34
322;LONG;-1.00;UP;1330;2390;1210;1.31;0.66;35
323;SHORT;-1.00;UP;720;1340;720;1.10;0.59;7
324;LONG;-1.00;DOWN;1330;1870;2850;1.02;1.56;26
325;LONG;-1.00;UP;680;1820;630;1.54;0.53;8
326;SHORT;-1.00;UP;1390;2210;470;1.17;0.25;14
327;SHORT;-1.00;UP;600;1640;890;1.49;0.81;7
328;SHORT;-1.00;DOWN;1220;1810;2390;1.05;1.39;4
329;SHORT;-1.00;DOWN;1320;2000;0;1.10;0.00;2
330;LONG;-1.00;UP;1790;2410;1760;1.05;0.77;25
331;LONG;2.00;UP;1110;0;3860;0.00;2.40;2
332;SHORT;2.00;UP;920;450;4120;0.32;2.90;4
333;LONG;2.00;DOWN;2980;2680;7040;0.77;2.02;45
334;SHORT;-1.00;UP;870;1500;1720;1.09;1.26;8
335;SHORT;0.78;UP;3250;0;6140;0.00;1.64;90
336;LONG;2.00;UP;890;660;3290;0.47;2.37;8
337;LONG;-1.00;UP;2190;2970;610;1.10;0.23;10
338;LONG;-1.00;UP;1270;2900;2100;1.64;1.19;12
339;LONG;1.17;UP;1050;990;2960;0.64;1.91;96
340;LONG;0.81;UP;2500;80;5110;0.03;1.70;95
341;LONG;2.00;UP;1300;0;3760;0.00;2.09;7
342;LONG;-1.00;UP;680;1790;0;1.52;0.00;7
343;SHORT;-1.00;UP;1680;2550;0;1.17;0.00;5
344;LONG;2.00;UP;1060;1480;3190;0.95;2.04;56
345;LONG;-1.00;UP;1250;3510;20;2.01;0.01;9
346;SHORT;-1.00;UP;1600;3360;2020;1.60;0.96;6
347;LONG;0.38;UP;1840;1860;1770;0.79;0.76;90
348;SHORT;-1.00;UP;1040;1580;2620;1.03;1.70;9
349;SHORT;2.00;UP;2220;2330;5920;0.86;2.18;56
350;SHORT;2.00;DOWN;1680;1710;4760;0.78;2.18;10
351;LONG;-1.00;DOWN;2770;3940;2790;1.20;0.85;15
352;LONG;-1.00;DOWN;1850;2480;0;1.06;0.00;2
353;LONG;-1.00;DOWN;1100;1900;870;1.19;0.54;8
354;LONG;-1.00;DOWN;3200;6440;1300;1.74;0.35;9
355;LONG;2.00;DOWN;3100;0;7460;0.00;2.07;15
356;LONG;-1.00;DOWN;1200;2600;0;1.53;0.00;2
357;SHORT;-1.00;DOWN;1080;3780;1220;2.39;0.77;7
358;SHORT;-1.00;DOWN;3530;4190;6060;1.04;1.50;36
359;SHORT;-1.00;DOWN;1280;1990;2760;1.12;1.55;10
360;LONG;2.00;DOWN;1250;1350;4210;0.77;2.41;20
361;SHORT;-1.00;UP;1110;2280;990;1.42;0.61;11
362;LONG;-1.00;DOWN;2400;3450;550;1.19;0.19;5
363;LONG;2.00;DOWN;2230;0;5580;0.00;2.04;10
364;SHORT;2.00;DOWN;3700;3810;8520;0.91;2.03;32
365;LONG;-1.00;DOWN;2850;3590;1560;1.07;0.47;15
366;SHORT;-1.00;DOWN;2150;2830;0;1.07;0.00;3
367;SHORT;2.00;DOWN;1850;1620;6420;0.69;2.73;26
368;SHORT;-1.00;DOWN;1190;2410;0;1.43;0.00;5
369;LONG;2.00;DOWN;3350;150;9380;0.04;2.44;44
370;LONG;0.19;UP;6210;1030;8510;0.15;1.27;96
371;SHORT;-1.00;UP;3540;4530;2680;1.12;0.66;24
372;LONG;2.00;UP;2700;1950;7050;0.61;2.20;79
373;SHORT;-1.00;UP;2070;4480;3880;1.74;1.51;11
374;SHORT;-0.24;UP;9860;10130;1770;0.98;0.17;94
375;SHORT;0.46;UP;2700;0;6370;0.00;1.99;99
376;LONG;-0.46;UP;3730;3390;4020;0.80;0.95;96
377;LONG;0.45;UP;2970;3330;3280;0.96;0.95;97
378;LONG;-1.00;UP;3590;4310;1720;1.05;0.42;38
379;SHORT;1.56;UP;2700;2870;5500;0.90;1.72;93
380;LONG;0.02;UP;2820;2620;5540;0.79;1.67;94
381;SHORT;-1.00;UP;2990;5670;1960;1.62;0.56;61
382;SHORT;0.06;UP;2380;2190;2690;0.76;0.93;97
383;LONG;-1.00;UP;2220;3000;630;1.10;0.23;42
384;SHORT;-1.00;DOWN;1870;2950;410;1.24;0.17;5
385;LONG;-1.00;DOWN;1980;3190;1310;1.29;0.53;15
386;SHORT;-1.00;DOWN;2510;3450;3170;1.15;1.05;36
387;LONG;-1.00;DOWN;2020;3220;0;1.28;0.00;8
388;LONG;-1.00;DOWN;3260;4320;4820;1.15;1.28;60
389;SHORT;2.00;DOWN;4170;480;9630;0.10;2.06;94
390;LONG;2.00;DOWN;1630;790;4300;0.37;2.02;14
391;SHORT;-1.00;DOWN;3300;4870;2940;1.28;0.77;75
392;SHORT;0.44;DOWN;5790;4600;8630;0.73;1.37;99
393;LONG;0.99;DOWN;5540;810;11080;0.13;1.83;95
394;SHORT;2.00;UP;4820;70;10690;0.01;2.01;84
395;SHORT;-1.00;DOWN;3340;4060;550;1.06;0.14;23
396;SHORT;-0.46;DOWN;3400;3700;2370;0.95;0.61;98
397;LONG;1.15;DOWN;4860;260;6710;0.05;1.25;96
398;LONG;-1.00;UP;3220;3940;1050;1.06;0.28;16
399;SHORT;-1.00;UP;2130;3000;1140;1.14;0.43;11
400;LONG;-1.00;DOWN;2500;3650;260;1.22;0.09;9
401;LONG;2.00;DOWN;3900;1120;10160;0.25;2.31;64
402;LONG;-1.00;UP;4100;4700;2430;1.02;0.53;68
403;LONG;2.00;DOWN;2590;2780;6200;0.90;2.01;68
404;LONG;-1.00;UP;2440;4760;4580;1.62;1.56;40
405;SHORT;-1.00;UP;2270;2800;850;1.01;0.31;33
406;SHORT;-1.00;UP;3280;4110;920;1.09;0.24;23
407;SHORT;-1.00;UP;1910;2510;1910;1.04;0.79;27
408;SHORT;-1.00;UP;2650;3830;2980;1.22;0.95;83
409;LONG;-1.00;UP;2210;2970;1420;1.10;0.52;76
410;LONG;-1.00;DOWN;2340;8010;1390;2.82;0.49;62
411;LONG;-1.00;DOWN;1990;2500;2110;1.00;0.85;59
412;LONG;-1.00;DOWN;2780;3630;0;1.11;0.00;3
413;LONG;-1.00;DOWN;3390;4380;2160;1.13;0.56;13
414;LONG;-0.46;UP;5580;2830;2590;0.47;0.43;78
415;LONG;0.52;DOWN;3620;2850;6690;0.69;1.62;99
416;SHORT;-1.00;DOWN;2580;3160;1310;1.03;0.43;40
417;SHORT;2.00;DOWN;3680;930;9830;0.22;2.35;33
418;LONG;0.19;DOWN;5380;470;8010;0.08;1.36;99
