Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpTF,InpTP1_ATRmult,InpTmaSlow,InpAtrSlow,InpMultSlow,InpTmaFast,InpAtrFast,InpMultFast,InpDojiBodyMaxPct,InpUseHeikinAshi,InpRequireOutSlow,InpRequireColorFlip,InpAllowLong,InpAllowShort,InpUseEma200Bias,InpEma200Period,InpEma14Period,InpUseWPR,InpWprPeriod,InpWprOB,InpWprOS,InpAtrExitPeriod,InpSLbufferPips,InpSLfromDoji,InpTP1Pct,InpBreakeven,InpTP2_ATRmult,InpUseTrailing,InpRiskPercent,InpMaxTradesPerDay,InpMaxPositions,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
4,273.33,7.80943,1.55346,0.71780,8.80446,3.6448,35,-0.9992,-295,-295.12,16385,0.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
0,193.45,5.86212,1.27888,0.52605,4.33008,3.6043,33,-1.3511,-287,-286.61,16385,0.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
12,322.59,10.75300,1.32416,0.54376,4.67897,5.6274,30,-1.3385,-491,-490.54,16385,1.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
6,549.13,24.96045,3.87879,3.32846,11.06715,1.5639,22,-0.9588,-100,-99.50,16387,0.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
8,315.75,9.86719,1.39818,0.69821,5.93923,4.3209,32,-0.9977,-392,-391.70,16385,1.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
2,734.72,33.39636,4.85174,4.45339,13.90031,1.5424,22,-0.9517,-100,-99.50,16387,0.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
10,881.66,40.07545,5.62207,5.03116,11.60473,1.6923,22,-0.9449,-100,-99.50,16387,1.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
14,1241.77,59.13190,6.94148,6.33201,11.48679,1.7515,21,-0.9798,-110,-109.50,16387,1.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
5,-58.38,-2.43250,0.84770,-0.17452,-2.39760,3.2819,24,-0.9547,-194,-194.40,16386,0.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
1,-339.84,-15.44727,0.48529,-0.48189,-5.00000,6.8605,22,-0.9949,-191,-191.15,16386,0.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
