Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpTF,InpTP1_ATRmult,InpTmaSlow,InpAtrSlow,InpMultSlow,InpTmaFast,InpAtrFast,InpMultFast,InpDojiBodyMaxPct,InpUseHeikinAshi,InpRequireOutSlow,InpRequireColorFlip,InpAllowLong,InpAllowShort,InpUseEma200Bias,InpEma200Period,InpEma14Period,InpUseWPR,InpWprPeriod,InpWprOB,InpWprOS,InpAtrExitPeriod,InpSLbufferPips,InpSLfromDoji,InpTP1Pct,InpBreakeven,InpTP2_ATRmult,InpUseTrailing,InpRiskPercent,InpMaxTradesPerDay,InpMaxPositions,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
0,163.32,4.53667,1.18606,0.33072,2.80225,4.7022,36,-0.9726,-309,-309.35,16385,0.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
8,206.74,6.08059,1.21465,0.40853,2.83435,4.8013,34,-0.9691,-309,-309.35,16385,1.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
4,93.60,2.46316,1.12605,0.24414,1.85654,3.7354,38,-0.9952,-211,-210.95,16385,0.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
2,131.94,14.66000,2.42161,0.74320,1.06214,1.7220,9,-0.9722,-93,-92.81,16387,0.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
6,257.92,25.79200,127.43137,2.98380,3.32784,0.8529,10,-0.4202,-2,-2.04,16387,0.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
12,-286.84,-9.56133,0.79597,-0.42389,-2.92249,6.5129,30,-2.5098,-433,-433.33,16385,1.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
14,490.40,54.48889,5.40334,2.30202,2.12722,1.9903,9,-1.1244,-111,-111.37,16387,1.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
10,534.76,53.47600,196.88278,6.18649,4.28504,0.8414,10,-0.4133,-3,-2.73,16387,1.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
1,258.82,11.25304,1.52709,0.86954,6.47840,2.9154,23,-0.9769,-104,-190.43,16386,0.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
9,24.65,1.17381,1.03635,0.07482,0.45477,3.1842,21,-0.9908,-291,-290.98,16386,1.0,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
5,-152.51,-7.26238,0.76604,-0.44396,-3.83312,3.3708,21,-0.9598,-285,-284.64,16386,0.5,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,5,0,50,1,2,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1
