Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpSLbufferPips,InpTP2_ATRmult,InpTF,InpTmaSlow,InpAtrSlow,InpMultSlow,InpTmaFast,InpAtrFast,InpMultFast,InpDojiBodyMaxPct,InpUseHeikinAshi,InpRequireOutSlow,InpRequireColorFlip,InpAllowLong,InpAllowShort,InpUseEma200Bias,InpEma200Period,InpEma14Period,InpUseWPR,InpWprPeriod,InpWprOB,InpWprOS,InpAtrExitPeriod,InpSLfromDoji,InpTP1_ATRmult,InpTP1Pct,InpBreakeven,InpUseTrailing,InpRiskPercent,InpMaxTradesPerDay,InpMaxPositions,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose,InpSlippagePts
3,1985.06,5.06393,1.03879,0.18519,0.52060,10.5226,392,-1.4460,-504,-3104.22,15,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
21,4964.85,16.17215,1.05911,0.31604,0.98024,15.2661,307,-2.0886,-5017,-5268.88,0,3.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
12,4565.73,10.07887,1.11086,0.49605,1.29567,9.0042,453,-1.3157,-1942,-3120.43,25,2.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
0,-2584.25,-8.70118,0.96867,-0.16109,-0.54903,15.5894,297,-2.1224,-5017,-5017.08,0,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
15,23.60,0.07445,1.00033,0.00190,0.00536,12.1341,317,-1.7500,-5043,-5042.59,5,2.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
6,287.59,0.62520,1.00741,0.02946,0.08967,9.5772,460,-1.2747,-339,-2974.95,30,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
18,5327.56,12.13567,1.11457,0.62613,1.40649,8.3690,439,-1.3782,-1947,-3138.41,20,2.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
9,2621.34,7.40492,1.04449,0.20766,0.63394,12.3614,354,-1.6322,-1109,-3084.65,10,2.0,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
1,-4139.67,-13.44049,0.94154,-0.33231,-0.98344,12.1593,308,-1.7520,-4832,-4832.37,5,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
4,2012.88,4.70299,1.04364,0.23054,0.55513,8.5879,428,-1.3785,-1944,-3037.87,20,1.5,16385,56,100,2,14,30,2,10,1,0,1,1,1,0,200,14,0,14,-20,-80,14,0,0,50,1,1,1,0,1,0,abtg_news.csv,3,60,30,0,,PTE,771301,0,1,0
