Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpPatternMode,InpTF,InpBBPeriod,InpBBDev,InpStdPeriod,InpStdSmaPeriod,InpAtrPeriod,InpBulgeWidthMult,InpBulgeRefBars,InpBulgeMinBars,InpBulgeMaxBars,InpBulgeMinImpBars,InpBulgeCandleMaxATR,InpBulgeNetMoveATR,InpBulgeMedianDistPct,InpImpulseATR,InpRientroMaxATR,InpZigZagATR,InpDeepSpikeATR,InpBandRidingMaxBars,InpPostBulgeMaxBars,InpReinflateTolPct,InpUseShadowFilter,InpShadowBodyMult,InpUseRangeReduction,InpRangeReductionPct,InpContNoImpulseBandReturn,InpNarrowBars,InpStdDownMode,InpFlatSlopeATR,InpSlopeSource,InpRetestBufferATR,InpUseReversalCandle,InpRevBodyMaxPct,InpRevShadowMinPct,InpMinSolidita,InpSL_ATRmult,InpTPMode,InpTP1Pct,InpTPRefreshBars,InpBEatATR,InpBEMode,InpMinTPatATR,InpUseCongestionFilter,InpCongBars,InpCongCSMin,InpCongCDAStdBars,InpCongWidthDropPct,InpCongLateralATR,InpRiskPercent,InpMaxPositions,InpMaxTradesPerDay,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
1,18.68,19.49000,24.06173,0.97750,0.05297,0.1911,1,-0.1911,-0,-0.00,1,16385,20,2,20,50,14,1.5,20,3,20,1,0,1.5,0.75,1.5,1,1,1,20,30,1,0,1.5,0,30,0,2,0,0.05,0,0.15,0,33,50,0,3,0,50,1,1,0,0,0,15,4,10,15,1,1,1,0,0,abtg_news.csv,3,60,30,0,,BB,772101,0,1
2,146.05,18.25625,10.03775,1.15354,1.04181,1.2601,8,-0.9739,-12,-12.43,2,16385,20,2,20,50,14,1.5,20,3,20,1,0,1.5,0.75,1.5,1,1,1,20,30,1,0,1.5,0,30,0,2,0,0.05,0,0.15,0,33,50,0,3,0,50,1,1,0,0,0,15,4,10,15,1,1,1,0,0,abtg_news.csv,3,60,30,0,,BB,772101,0,1
0,127.37,18.19571,9.29772,1.00600,0.72923,1.2624,7,-0.9757,-12,-12.43,0,16385,20,2,20,50,14,1.5,20,3,20,1,0,1.5,0.75,1.5,1,1,1,20,30,1,0,1.5,0,30,0,2,0,0.05,0,0.15,0,33,50,0,3,0,50,1,1,0,0,0,15,4,10,15,1,1,1,0,0,abtg_news.csv,3,60,30,0,,BB,772101,0,1
