close_time;symbol;magic;position_id;deal_type;volume;price;net_profit
2014.11.20 13:00:00;NZDJPY;779170;2;1;0.28;92.679;11.27
2014.11.21 09:37:40;NZDJPY;779170;4;0;0.37;93.075;-103.30
2014.11.26 08:53:40;NZDJPY;779170;6;1;0.50;92.231;-9.81
2014.11.27 02:02:40;NZDJPY;779170;8;0;0.34;92.828;-96.93
2014.11.28 11:49:40;NZDJPY;779170;10;0;0.38;92.988;-99.29
2014.12.02 07:03:40;NZDJPY;779170;12;0;0.42;93.452;-98.41
2014.12.03 13:00:00;NZDJPY;779170;14;0;0.43;92.979;43.12
2014.12.05 15:23:40;NZDJPY;779170;16;1;0.41;93.941;264.95
2014.12.09 15:15:40;NZDJPY;779170;18;1;0.32;91.601;-97.66
2014.12.15 10:00:00;NZDJPY;779170;20;0;0.25;92.141;96.94
2014.12.15 15:22:20;NZDJPY;779170;22;1;0.32;91.693;-97.73
2014.12.18 22:54:40;NZDJPY;779170;24;0;0.26;92.429;-95.84
2014.12.22 04:20:40;NZDJPY;779170;26;0;0.46;92.575;-5.14
2014.12.23 02:48:40;NZDJPY;779170;28;0;0.53;93.006;-101.51
2014.12.26 13:14:40;NZDJPY;779170;30;0;0.32;93.330;-105.82
2014.12.31 04:57:40;NZDJPY;779170;32;0;0.43;93.735;-3.95
2015.01.28 12:54:40;NZDJPY;779170;34;0;0.34;88.207;-92.90
2015.02.03 18:13:40;NZDJPY;779170;36;1;0.18;86.707;258.25
2015.02.10 13:17:40;NZDJPY;779170;38;0;0.26;88.304;-97.39
2015.02.18 19:05:40;NZDJPY;779170;40;0;0.46;89.869;-94.37
2015.02.25 01:45:40;NZDJPY;779170;42;0;0.32;89.406;-5.64
2015.03.04 09:41:40;NZDJPY;779170;44;0;0.33;90.568;-99.33
2015.03.05 21:45:00;NZDJPY;779170;46;0;0.33;89.982;183.09
2015.03.06 14:16:40;NZDJPY;779170;48;1;0.25;89.435;-92.78
