Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpStMult,InpCicloTF,InpStAtrPeriod,InpWprPeriod,InpWprOB,InpWprOS,InpWprMid,InpWprGraceBars,InpRsiPeriod,InpRsiLookback,InpMaxCicloAgeBars,InpRitestBars,InpFaseTimeoutBars,InpUseDirFilter,InpAtrPeriod,InpTargetATRmult,InpSLBufferPoints,InpMinRR,InpMa9Bars,InpRiskPercent,InpMaxTradesPerDay,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
3,-1890.87,-14.43412,0.54553,-0.97307,-5.00000,19.3308,131,-1.9086,-389,-393.68,4.0,16388,10,140,-20,-80,-50,10,4,6,2,2,40,1,14,2,10,3,2,1,0,0,abtg_news.csv,3,60,30,0,,ALTAV,771401,0,1
1,-3811.21,-17.24529,0.44286,-0.97495,-5.00000,38.8999,221,-3.0413,-475,-475.39,3.0,16388,10,140,-20,-80,-50,10,4,6,2,2,40,1,14,2,10,3,2,1,0,0,abtg_news.csv,3,60,30,0,,ALTAV,771401,0,1
0,-4636.83,-16.61946,0.46816,-0.89454,-5.00000,49.1785,279,-3.0936,-684,-684.42,2.5,16388,10,140,-20,-80,-50,10,4,6,2,2,40,1,14,2,10,3,2,1,0,0,abtg_news.csv,3,60,30,0,,ALTAV,771401,0,1
2,-2967.35,-17.55828,0.46503,-0.92792,-5.00000,31.3053,169,-2.2601,-373,-438.31,3.5,16388,10,140,-20,-80,-50,10,4,6,2,2,40,1,14,2,10,3,2,1,0,0,abtg_news.csv,3,60,30,0,,ALTAV,771401,0,1
