Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpPivotR,InpPivotSource,InpTF,InpLinRegLen,InpPlotMode,InpPlotLen,InpCciPeriod,InpPivotL,InpMaxPivotDist,InpDivMaxBars,InpDivDieOnFail,InpHourStart,InpHourEnd,InpPrevBars,InpEntryWindowBars,InpMarketIfTooClose,InpSLBufferPts,InpTP_R,InpWarmupBars,InpAllowLong,InpAllowShort,InpMaxSpreadPts,InpRiskPercent,InpMagic,InpComment,InpVerbose
0,-111.89,-5.59450,0.89137,-0.14876,-0.38949,7.3735,20,-1.2932,-520,-520.18,3,0,16385,11,0,11,20,5,60,0,0,8,18,3,3,1,30,1,500,1,1,300,1,772401,EZ TREND,1
1,-102.59,-5.12950,0.90109,-0.15384,-0.42178,6.5277,20,-1.2797,-401,-400.70,5,0,16385,11,0,11,20,5,60,0,0,8,18,3,3,1,30,1,500,1,1,300,1,772401,EZ TREND,1
3,-202.64,-8.10560,0.84692,-0.30431,-1.18872,6.6133,25,-1.3346,-308,-308.20,3,1,16385,11,0,11,20,5,60,0,0,8,18,3,3,1,30,1,500,1,1,300,1,772401,EZ TREND,1
2,-553.00,-32.52941,0.49189,-0.90028,-2.03401,6.1323,17,-1.3348,-405,-405.39,7,0,16385,11,0,11,20,5,60,0,0,8,18,3,3,1,30,1,500,1,1,300,1,772401,EZ TREND,1
4,-365.48,-19.23579,0.66364,-0.45151,-1.94622,8.0506,19,-1.2916,-502,-501.83,5,1,16385,11,0,11,20,5,60,0,0,8,18,3,3,1,30,1,500,1,1,300,1,772401,EZ TREND,1
6,-178.02,-22.25250,0.60754,-0.47881,-0.15474,3.7010,8,-1.2980,-212,-211.93,3,2,16385,11,0,11,20,5,60,0,0,8,18,3,3,1,30,1,500,1,1,300,1,772401,EZ TREND,1
5,-563.04,-26.81143,0.55827,-0.56548,-2.23298,9.8969,21,-1.3206,-707,-706.91,7,1,16385,11,0,11,20,5,60,0,0,8,18,3,3,1,30,1,500,1,1,300,1,772401,EZ TREND,1
8,-26.30,-4.38333,0.91434,-0.08872,-0.02706,2.9508,6,-1.1191,-203,-203.30,7,2,16385,11,0,11,20,5,60,0,0,8,18,3,3,1,30,1,500,1,1,300,1,772401,EZ TREND,1
7,-96.36,-10.70667,0.79054,-0.29890,-0.09042,3.2091,9,-1.2981,-212,-211.93,5,2,16385,11,0,11,20,5,60,0,0,8,18,3,3,1,30,1,500,1,1,300,1,772401,EZ TREND,1
