Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpRangeEndMin,InpTP_R,InpUseVolumeFilter,InpRangeStartHour,InpRangeStartMin,InpRangeEndHour,InpEndHour,InpEndMin,InpCloseAtEnd,InpOneTradePerDay,InpPendingExpiryMin,InpEntryPoints,InpK,InpAllowLong,InpAllowShort,InpSLMode,InpExecTF,InpAtrPeriod,InpAtrSLmult,InpSLFixedPts,InpTPMode,InpTPRangeMult,InpTP1Pct,InpBreakeven,InpUseTrailEMA,InpEmaFast,InpEmaSlow,InpExitOnEmaClose,InpUseCloseConfirm,InpMinBodyPct,InpUseEmaFilter,InpUseEma200Filter,InpEma200Period,InpMinRangePct,InpMaxRangePct,InpVolMult,InpVolAvgBars,InpRiskPercent,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpNewsFlatten,InpComment,InpMagic,InpMaxSpread,InpVerbose
0,-1474.38,-5.75930,0.67147,-0.74513,-5.00000,19.4356,256,15,1.5,0,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
1,-498.05,-1.90824,0.87218,-0.42438,-5.00000,11.4171,261,30,1.5,0,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
2,-1333.29,-5.20816,0.70434,-0.66756,-5.00000,19.5827,256,15,2.0,0,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
4,-937.86,-4.11342,0.74695,-0.65278,-5.00000,14.0077,228,15,1.5,1,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
3,-511.87,-1.98399,0.86996,-0.39424,-5.00000,12.5818,258,30,2.0,0,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
5,-603.54,-2.70646,0.80122,-0.62131,-5.00000,9.5934,223,30,1.5,1,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
6,-889.63,-3.91907,0.76130,-0.61932,-5.00000,14.0386,227,15,2.0,1,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
7,-513.15,-2.32195,0.83415,-0.56274,-5.00000,8.9983,221,30,2.0,1,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
