Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpRangeEndMin,InpTP_R,InpUseVolumeFilter,InpRangeStartHour,InpRangeStartMin,InpRangeEndHour,InpEndHour,InpEndMin,InpCloseAtEnd,InpOneTradePerDay,InpPendingExpiryMin,InpEntryPoints,InpK,InpAllowLong,InpAllowShort,InpSLMode,InpExecTF,InpAtrPeriod,InpAtrSLmult,InpSLFixedPts,InpTPMode,InpTPRangeMult,InpTP1Pct,InpBreakeven,InpUseTrailEMA,InpEmaFast,InpEmaSlow,InpExitOnEmaClose,InpUseCloseConfirm,InpMinBodyPct,InpUseEmaFilter,InpUseEma200Filter,InpEma200Period,InpMinRangePct,InpMaxRangePct,InpVolMult,InpVolAvgBars,InpRiskPercent,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpNewsFlatten,InpComment,InpMagic,InpMaxSpread,InpVerbose
4,-768.44,-4.44185,0.64125,-0.89207,-5.00000,8.6107,173,15,1.5,1,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
6,-728.39,-4.31000,0.66392,-0.82048,-5.00000,8.8776,169,15,2.0,1,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
3,-1008.14,-4.14872,0.67006,-0.91765,-5.00000,10.9478,243,30,2.0,0,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
5,-353.20,-2.29351,0.75982,-0.57925,-5.00000,6.0398,154,30,1.5,1,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
2,-1206.85,-4.96646,0.69315,-0.73602,-5.00000,16.0175,243,15,2.0,0,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
7,-365.44,-2.45262,0.75671,-0.56911,-5.00000,6.3636,149,30,2.0,1,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
0,-1354.74,-5.52955,0.65179,-0.78633,-5.00000,16.8457,245,15,1.5,0,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
1,-962.59,-3.86582,0.67855,-0.83589,-5.00000,11.3597,249,30,1.5,0,7,0,7,12,0,1,1,600,10,1,1,1,0,5,14,1.5,1000,0,1.5,50,1,1,9,21,1,1,50,1,0,200,0,0,1.5,20,1,0,abtg_news.csv,3,30,30,0,USD,1,ORB OTT,770611,0,1
