Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpAllowLong,InpAllowShort,InpTF,InpPatternMode,InpExitMode,InpTP_R,InpSLMode,InpSLBufferATR,InpAtrSlMult,InpAtrPeriodD1,InpSizeMinATR,InpSizeMaxATR,InpMaxDaysHold,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
2,187.28,17.02545,1.93753,1.17380,1.22247,1.5529,11,-0.9950,-99,-99.47,0,1,16385,0,0,1.5,0,0.1,1.5,14,0,0,5,300,3,1,772301,LARRY,1
1,-51.40,-5.71111,0.76691,-0.28950,-0.17329,1.7647,9,-1.0133,-101,-100.77,1,0,16385,0,0,1.5,0,0.1,1.5,14,0,0,5,300,3,1,772301,LARRY,1
3,135.88,6.79400,1.32331,0.82123,1.35524,1.6541,20,-1.0043,-101,-100.77,1,1,16385,0,0,1.5,0,0.1,1.5,14,0,0,5,300,3,1,772301,LARRY,1
