Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpRangeMinutes,InpBufferPoints,InpTrailFixedPts,InpSessionHour,InpSessionMin,InpCloseHour,InpCloseMin,InpCloseAtEnd,InpOneTradePerDay,InpEntryMode,InpRangeMode,InpLevelTF,InpPrevWindowMin,InpOCTimeframe,InpPendingExpiryMin,InpAllowLong,InpAllowShort,InpMinRangePts,InpMaxRangePts,InpRetestOffsetPts,InpFadeOffsetPts,InpDelayMinutes,InpDelayDirMode,InpUseGapFill,InpGapMinPoints,InpGapMinRR,InpUseEmaFilter,InpEmaFast,InpEmaSlow,InpFilterTF,InpUseSupertrend,InpStAtrPeriod,InpStMultiplier,InpStTF,InpUseSupertrend3,InpUseCorrelation,InpCorrSymbol,InpCorrTF,InpCorrEmaFast,InpCorrEmaSlow,InpUseVwapFilter,InpVwapTF,InpRiskPercent,InpSLMode,InpAtrSlMult,InpAtrPeriodMgmt,InpTP1_R,InpTP1_ClosePct,InpBreakevenAtTP1,InpBEatR,InpUseTrailing,InpTrailMode,InpTrailTF,InpTrailAtrMult,InpUseRoundLevels,InpRoundStep,InpRoundMinDistPts,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpNewsFlatten,InpSlippagePts,InpMinStopPts,InpSkipIfTight,InpUseVolumeFilter,InpVolMult,InpVolAvgBars,InpUseAtrFilter,InpAtrFilterBars,InpAtrFilterMult,InpConfirmMode,InpMagic,InpMaxSpread,InpVerbose
7,-472.53,-1.98542,0.91275,-0.32419,-3.30081,13.2960,238,25,300,100,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
127,-472.53,-1.98542,0.91275,-0.32419,-3.30081,13.2960,238,25,300,700,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
67,-472.53,-1.98542,0.91275,-0.32419,-3.30081,13.2960,238,25,300,400,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
27,-472.53,-1.98542,0.91275,-0.32419,-3.30081,13.2960,238,25,300,200,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
87,-472.53,-1.98542,0.91275,-0.32419,-3.30081,13.2960,238,25,300,500,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
147,-472.53,-1.98542,0.91275,-0.32419,-3.30081,13.2960,238,25,300,800,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
107,-472.53,-1.98542,0.91275,-0.32419,-3.30081,13.2960,238,25,300,600,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
47,-472.53,-1.98542,0.91275,-0.32419,-3.30081,13.2960,238,25,300,300,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
8,167.11,0.74603,1.04229,0.27097,1.27598,5.9701,224,35,300,100,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
128,167.11,0.74603,1.04229,0.27097,1.27598,5.9701,224,35,300,700,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
68,167.11,0.74603,1.04229,0.27097,1.27598,5.9701,224,35,300,400,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
28,167.11,0.74603,1.04229,0.27097,1.27598,5.9701,224,35,300,200,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
88,167.11,0.74603,1.04229,0.27097,1.27598,5.9701,224,35,300,500,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
148,167.11,0.74603,1.04229,0.27097,1.27598,5.9701,224,35,300,800,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
108,167.11,0.74603,1.04229,0.27097,1.27598,5.9701,224,35,300,600,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
48,167.11,0.74603,1.04229,0.27097,1.27598,5.9701,224,35,300,300,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
9,104.59,0.95954,1.05435,0.24428,1.73378,4.1821,109,45,300,100,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
129,104.59,0.95954,1.05435,0.24428,1.73378,4.1821,109,45,300,700,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
69,104.59,0.95954,1.05435,0.24428,1.73378,4.1821,109,45,300,400,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
29,104.59,0.95954,1.05435,0.24428,1.73378,4.1821,109,45,300,200,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
89,104.59,0.95954,1.05435,0.24428,1.73378,4.1821,109,45,300,500,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
109,104.59,0.95954,1.05435,0.24428,1.73378,4.1821,109,45,300,600,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
149,104.59,0.95954,1.05435,0.24428,1.73378,4.1821,109,45,300,800,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
49,104.59,0.95954,1.05435,0.24428,1.73378,4.1821,109,45,300,300,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
10,-986.81,-2.99942,0.90381,-0.46569,-4.61256,19.5611,329,5,500,100,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
130,-986.81,-2.99942,0.90381,-0.46569,-4.61256,19.5611,329,5,500,700,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
70,-986.81,-2.99942,0.90381,-0.46569,-4.61256,19.5611,329,5,500,400,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
30,-986.81,-2.99942,0.90381,-0.46569,-4.61256,19.5611,329,5,500,200,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
90,-986.81,-2.99942,0.90381,-0.46569,-4.61256,19.5611,329,5,500,500,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
110,-986.81,-2.99942,0.90381,-0.46569,-4.61256,19.5611,329,5,500,600,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
150,-986.81,-2.99942,0.90381,-0.46569,-4.61256,19.5611,329,5,500,800,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
50,-986.81,-2.99942,0.90381,-0.46569,-4.61256,19.5611,329,5,500,300,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
11,-537.19,-2.03481,0.92037,-0.30615,-3.12204,15.6422,264,15,500,100,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
131,-537.19,-2.03481,0.92037,-0.30615,-3.12204,15.6422,264,15,500,700,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
71,-537.19,-2.03481,0.92037,-0.30615,-3.12204,15.6422,264,15,500,400,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
31,-537.19,-2.03481,0.92037,-0.30615,-3.12204,15.6422,264,15,500,200,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
91,-537.19,-2.03481,0.92037,-0.30615,-3.12204,15.6422,264,15,500,500,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
111,-537.19,-2.03481,0.92037,-0.30615,-3.12204,15.6422,264,15,500,600,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
151,-537.19,-2.03481,0.92037,-0.30615,-3.12204,15.6422,264,15,500,800,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
51,-537.19,-2.03481,0.92037,-0.30615,-3.12204,15.6422,264,15,500,300,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
12,-320.69,-1.35886,0.93673,-0.26074,-2.33404,11.3047,236,25,500,100,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
132,-320.69,-1.35886,0.93673,-0.26074,-2.33404,11.3047,236,25,500,700,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
72,-320.69,-1.35886,0.93673,-0.26074,-2.33404,11.3047,236,25,500,400,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
32,-320.69,-1.35886,0.93673,-0.26074,-2.33404,11.3047,236,25,500,200,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
92,-320.69,-1.35886,0.93673,-0.26074,-2.33404,11.3047,236,25,500,500,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
112,-320.69,-1.35886,0.93673,-0.26074,-2.33404,11.3047,236,25,500,600,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
152,-320.69,-1.35886,0.93673,-0.26074,-2.33404,11.3047,236,25,500,800,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
52,-320.69,-1.35886,0.93673,-0.26074,-2.33404,11.3047,236,25,500,300,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
13,171.86,0.76723,1.04404,0.27977,1.34257,6.0064,224,35,500,100,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
133,171.86,0.76723,1.04404,0.27977,1.34257,6.0064,224,35,500,700,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
73,171.86,0.76723,1.04404,0.27977,1.34257,6.0064,224,35,500,400,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
33,171.86,0.76723,1.04404,0.27977,1.34257,6.0064,224,35,500,200,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
93,171.86,0.76723,1.04404,0.27977,1.34257,6.0064,224,35,500,500,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
113,171.86,0.76723,1.04404,0.27977,1.34257,6.0064,224,35,500,600,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
153,171.86,0.76723,1.04404,0.27977,1.34257,6.0064,224,35,500,800,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
53,171.86,0.76723,1.04404,0.27977,1.34257,6.0064,224,35,500,300,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
14,-212.08,-1.94569,0.89991,-0.35819,-3.57850,5.8417,109,45,500,100,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
134,-212.08,-1.94569,0.89991,-0.35819,-3.57850,5.8417,109,45,500,700,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
74,-212.08,-1.94569,0.89991,-0.35819,-3.57850,5.8417,109,45,500,400,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
34,-212.08,-1.94569,0.89991,-0.35819,-3.57850,5.8417,109,45,500,200,14,30,17,30,1,1,0,0,16385,60,0,120,1,1,0,0,0,0,30,0,0,150,1.5,0,1,50,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,1,5,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,1,1.5,20,0,20,1,1,770201,0,1
