Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpTF,InpStMult,InpStAtrPeriod,InpNearAtr,InpRequireConfirmBody,InpAllowLong,InpAllowShort,InpUseConfluence,InpEma1,InpEma2,InpEma3,InpEma4,InpConflAtr,InpFirstFraction,InpUsePending,InpPendingPips,InpPendingExpiryBars,InpSLLookback,InpSLBufferPips,InpTP1_R,InpTP1Pct,InpBreakeven,InpTP_RR,InpTrailOnST,InpExitOnFlip,InpRiskPercent,InpMaxTradesPerDay,InpUseTimeWindow,InpStartHour,InpEndHour,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
5,-88.65,-2.53286,0.81527,-0.31405,-1.30973,2.8011,35,16387,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
3,-628.21,-4.27354,0.71853,-0.72535,-3.92494,8.5623,147,16385,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
6,519.75,17.32500,2.23342,2.30867,4.74734,2.1026,30,16388,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
7,-201.97,-9.18045,0.57608,-0.63185,-2.62355,3.1643,22,16390,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
4,-195.43,-3.68736,0.76170,-0.53366,-2.19249,3.6235,53,16386,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
0,1618.22,2.85905,1.19850,1.61274,2.86170,8.5718,566,15,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
1,74.95,0.17803,1.01227,0.09075,0.18653,7.9863,421,20,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
2,-45.28,-0.16896,0.98756,-0.06373,-0.18323,6.7800,268,30,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
8,100.02,25.00500,2.41913,0.46096,0.10866,2.1031,4,16392,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
10,65.97,8.24625,1.23253,0.21040,0.05981,3.0871,8,16408,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
9,-131.38,-13.13800,0.39246,-0.62780,-1.05049,2.0832,10,16396,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
