Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpTF,InpStMult,InpStAtrPeriod,InpNearAtr,InpRequireConfirmBody,InpAllowLong,InpAllowShort,InpUseConfluence,InpEma1,InpEma2,InpEma3,InpEma4,InpConflAtr,InpFirstFraction,InpUsePending,InpPendingPips,InpPendingExpiryBars,InpSLLookback,InpSLBufferPips,InpTP1_R,InpTP1Pct,InpBreakeven,InpTP_RR,InpTrailOnST,InpExitOnFlip,InpRiskPercent,InpMaxTradesPerDay,InpUseTimeWindow,InpStartHour,InpEndHour,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
6,462.86,21.03909,4.75180,5.79082,11.32463,0.7893,22,16388,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
4,-425.21,-7.87426,0.51122,-0.83896,-5.00000,5.0471,54,16386,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
3,282.43,3.66792,1.31630,0.65934,3.43445,4.2253,77,16385,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
5,-132.18,-4.89556,0.67847,-0.40857,-3.43122,3.2134,27,16387,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
7,-76.17,-7.61700,0.53106,-0.63880,-0.67937,1.1875,10,16390,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
2,-260.32,-1.47073,0.89772,-0.40145,-2.20695,6.3051,177,30,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
1,-457.52,-1.69452,0.89580,-0.39461,-3.09175,11.4317,270,20,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
0,-865.19,-2.69530,0.82524,-0.66581,-5.00000,12.5970,321,15,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
9,-266.45,-38.06429,0.00000,-0.86182,-2.42684,3.0785,7,16396,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
10,123.25,123.27000,6163.50000,2.43385,0.14743,0.5047,1,16408,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
8,171.94,11.46267,2.52605,1.59736,2.20472,1.0485,15,16392,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
