Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpTF,InpStMult,InpStAtrPeriod,InpNearAtr,InpRequireConfirmBody,InpAllowLong,InpAllowShort,InpUseConfluence,InpEma1,InpEma2,InpEma3,InpEma4,InpConflAtr,InpFirstFraction,InpUsePending,InpPendingPips,InpPendingExpiryBars,InpSLLookback,InpSLBufferPips,InpTP1_R,InpTP1Pct,InpBreakeven,InpTP_RR,InpTrailOnST,InpExitOnFlip,InpRiskPercent,InpMaxTradesPerDay,InpUseTimeWindow,InpStartHour,InpEndHour,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose
6,490.19,22.28136,5.01203,6.06746,9.82956,0.7956,22,16388,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
3,325.15,4.22273,1.36973,0.79100,3.07819,4.0507,77,16385,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
4,-411.22,-7.61519,0.52341,-0.83149,-5.00000,4.9249,54,16386,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
5,-127.54,-4.72370,0.68814,-0.39882,-2.72831,3.1764,27,16387,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
2,-40.39,-0.22819,0.98371,-0.06374,-0.22249,6.1400,177,30,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
7,-60.28,-6.02800,0.59418,-0.48841,-0.51892,1.2286,10,16390,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
0,-5.92,-0.01850,0.99876,-0.00563,-0.02017,10.1259,320,15,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
1,81.19,0.30070,1.01893,0.08192,0.30017,9.5492,270,20,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
10,123.25,123.27000,6163.50000,2.36701,0.16029,0.5190,1,16408,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
9,-187.43,-26.77571,0.00000,-0.81438,-0.63438,2.2917,7,16396,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
8,194.62,12.97467,3.01137,1.79076,2.57227,1.0583,15,16392,2.5,7,1,1,1,1,1,14,89,100,200,1.5,0.3333,1,20,3,5,3,1,50,1,2.5,1,1,2,0,0,0,24,0,abtg_news.csv,3,30,30,0,,STREV OTT,970901,0,1
