Time,Open,High,Low,Close,Volume
2015.06.15 10:48,17737.908,17738.889,17730.669,17730.670,167
2015.06.15 10:49,17730.994,17731.998,17725.805,17727.957,136
2015.06.15 10:50,17727.996,17730.994,17725.704,17728.786,134
2015.06.15 10:51,17728.971,17730.993,17726.878,17727.952,147
2015.06.15 10:52,17727.858,17733.993,17727.738,17727.873,143
2015.06.15 10:53,17727.885,17729.999,17722.759,17726.989,137
2015.06.15 10:54,17726.780,17727.990,17723.767,17724.890,140
2015.06.15 10:55,17723.889,17729.982,17723.727,17726.900,136
2015.06.15 10:56,17726.946,17733.978,17726.946,17731.927,148
2015.06.15 10:57,17731.914,17733.979,17728.693,17732.791,120
2015.06.15 10:58,17732.913,17733.990,17730.610,17732.977,137
2015.06.15 10:59,17732.739,17742.981,17730.714,17742.860,164
2015.06.15 11:00,17742.942,17782.997,17742.942,17777.987,233
2015.06.15 11:01,17777.846,17777.991,17769.680,17770.629,187
2015.06.15 11:02,17770.685,17771.776,17766.631,17766.938,146
2015.06.15 11:03,17766.832,17768.975,17765.679,17765.781,135
