Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,-3185.72,-18.73953,0.55941,-0.98019,-4.27756,32.2932,170,-2.4032,-456,-456.25,0,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-2274.81,-11.60617,0.74722,-0.53990,-2.48228,37.8056,196,-3.9381,-584,-583.59,0,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,-3115.87,-21.34158,0.64702,-0.97975,-2.74561,31.5991,146,-2.1207,-782,-812.52,1,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-3195.06,-19.60160,0.54181,-0.89454,-2.45766,35.4890,163,-4.7766,-493,-499.85,2,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-3262.03,-11.77628,0.72276,-0.78631,-2.60424,40.1166,277,-3.9273,-530,-530.05,0,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-2047.19,-11.69823,0.80561,-0.69346,-1.71930,27.9140,175,-2.2136,-903,-902.73,1,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-3181.95,-18.82811,0.60594,-0.76652,-1.96712,40.8192,169,-5.3105,-907,-999.72,2,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-3506.25,-15.11315,0.74965,-0.79057,-2.14555,40.9742,232,-2.0244,-908,-924.12,1,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-5352.74,-16.12271,0.56899,-0.87394,-2.24886,60.8853,332,-5.3425,-763,-762.78,2,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
