Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
6,-4087.67,-23.09418,0.51938,-0.96872,-5.00000,41.6468,177,-2.0794,-839,-839.00,0,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
3,-3121.56,-22.45727,0.50154,-0.86962,-5.00000,34.4557,139,-2.0214,-558,-557.52,0,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-5079.15,-21.61340,0.48900,-0.91290,-5.00000,53.0659,235,-2.6648,-683,-683.11,0,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-4692.11,-25.63995,0.39581,-0.88079,-4.78740,50.2277,183,-3.4929,-745,-745.19,2,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-4530.66,-27.79546,0.53127,-0.97169,-4.91367,46.0190,163,-2.0035,-1421,-1420.75,1,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-5692.90,-31.98258,0.36143,-0.97734,-5.00000,57.4900,178,-4.2274,-1248,-1247.87,2,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,-4217.77,-29.29007,0.50100,-0.84710,-3.81395,46.9253,144,-2.0438,-864,-927.30,1,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-5449.13,-25.11120,0.52773,-0.90587,-4.03879,57.0602,217,-2.9567,-1025,-1079.91,1,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-7667.91,-21.24075,0.41622,-0.97053,-5.00000,77.2975,361,-4.2562,-778,-973.81,2,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
