Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,-3743.60,-27.52647,0.35987,-0.94767,-5.00000,39.0632,136,-3.9792,-411,-469.40,0,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-4895.87,-24.97893,0.42781,-0.99631,-5.00000,49.0512,196,-2.5121,-588,-588.11,0,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-5875.22,-23.78632,0.39882,-0.97467,-5.00000,59.5009,247,-2.3246,-590,-589.71,0,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-5042.14,-30.37434,0.29304,-0.97142,-5.00000,51.6427,166,-1.6913,-1138,-1137.67,2,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-4213.81,-23.28072,0.50677,-0.96487,-3.19515,43.0123,181,-3.9887,-1376,-1376.31,2,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,-5153.82,-37.61912,0.34028,-0.94696,-5.00000,53.5828,137,-3.9672,-1864,-1864.09,1,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-3945.23,-23.76645,0.59397,-0.97598,-3.56386,40.0346,166,-2.5219,-881,-887.90,1,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-5859.74,-28.44534,0.45065,-0.98163,-4.66545,59.4441,206,-2.3066,-844,-1078.45,1,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-7070.50,-20.37608,0.40520,-0.98509,-4.61677,71.4752,347,-3.9644,-1322,-1322.50,2,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
