Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,-163.75,-1.57452,0.95788,-0.10253,-0.33496,14.6870,104,-2.3934,-761,-761.44,0,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-753.63,-6.66929,0.84914,-0.32150,-1.33941,22.2566,113,-1.4785,-636,-635.89,0,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,863.79,9.09253,1.15847,0.53567,1.20813,13.6908,95,-1.5835,-850,-850.27,1,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-711.35,-4.47390,0.89425,-0.33666,-0.85179,20.0786,159,-2.2627,-502,-502.33,0,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-1071.08,-10.20076,0.81492,-0.61216,-1.67768,17.0843,105,-1.4405,-783,-782.81,1,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-1165.33,-12.39713,0.73733,-0.53136,-1.19624,20.2315,94,-4.7536,-904,-903.65,2,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-2607.51,-25.81693,0.47956,-0.84787,-2.82767,29.3937,101,-2.9386,-657,-707.41,2,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-452.60,-3.14306,0.94409,-0.17658,-0.46050,22.4716,144,-1.9294,-813,-812.59,1,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-3475.48,-17.82297,0.59979,-0.81765,-2.03705,39.6133,195,-4.6811,-1160,-1160.14,2,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
