Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,1836.31,9.87263,1.26170,1.97406,2.01903,8.6110,186,-2.0353,-445,-444.96,0,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,1867.92,11.60199,1.19808,1.58559,1.24189,10.9662,161,-1.5882,-595,-595.17,1,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-2650.47,-15.68325,0.67773,-0.78895,-3.32388,31.9716,169,-1.8597,-426,-427.05,0,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-1697.98,-11.31987,0.81577,-0.72667,-1.51389,22.1838,150,-2.1338,-939,-939.12,1,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-675.82,-4.44618,0.92324,-0.26801,-0.31888,21.5040,152,-5.8395,-415,-688.85,2,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-1417.52,-5.21147,0.88353,-0.49831,-1.12803,25.7910,272,-1.9741,-565,-565.25,0,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,374.56,2.46421,1.05116,0.20650,0.19387,16.1078,152,-3.7096,-666,-665.83,2,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-2036.21,-8.62801,0.85538,-0.58007,-1.19684,31.0906,236,-2.0001,-1091,-1090.54,1,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-298.97,-0.98345,0.98189,-0.08646,-0.07571,27.1967,304,-5.8299,-1002,-1002.46,2,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
