Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLBufferATR,InpAtrPeriod,InpMinRangeATR,InpMaxBarsHold,InpWarmupBars,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
3,-940.32,-4.54261,0.88003,-0.53318,-1.18076,16.9315,207,-2.2378,-403,-402.94,0,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
6,-3110.61,-18.08494,0.60510,-0.89075,-4.00278,33.6380,172,-2.0935,-493,-492.71,0,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
7,-3973.70,-25.63677,0.55015,-0.92167,-4.39928,42.2283,155,-2.0798,-927,-927.26,1,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
4,-2523.64,-14.93278,0.74982,-0.83767,-2.10060,29.1510,169,-1.8633,-680,-679.69,1,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
5,-759.67,-4.39116,0.91684,-0.21175,-0.37761,29.0928,173,-8.8449,-660,-659.63,2,1,0,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
8,-4004.47,-25.34475,0.48274,-0.84400,-3.14335,44.2245,158,-7.8844,-968,-968.39,2,0,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
9,-3953.36,-13.87144,0.62517,-0.92892,-3.89309,41.3091,285,-2.2130,-562,-562.32,0,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
10,-4818.97,-19.51000,0.62956,-0.98733,-3.51222,48.5081,247,-2.2036,-910,-909.84,1,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
11,-4459.23,-13.47199,0.70632,-0.69988,-1.63810,54.0714,331,-8.9042,-776,-776.42,2,1,1,16388,1.5,0.2,14,0,100,500,0,3,1,772311,COST,1
