Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpFillPct,InpTF,InpAtrPeriodD1,InpGapMinATR,InpGapMaxATR,InpSLMode,InpSLGapMult,InpAtrSlMult,InpMaxHours,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
1,-16.42,-0.74636,0.97999,-0.05393,-0.18492,3.0198,22,-1.1443,-188,-187.90,75,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
2,-123.81,-5.62773,0.87643,-0.28777,-1.10560,4.2154,22,-1.2791,-273,-272.85,100,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
0,-15.73,-0.71500,0.97580,-0.05388,-0.24381,2.8644,22,-1.1295,-188,-187.90,50,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
