Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpFillPct,InpTF,InpAtrPeriodD1,InpGapMinATR,InpGapMaxATR,InpSLMode,InpSLGapMult,InpAtrSlMult,InpMaxHours,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
0,-125.34,-3.13350,0.89623,-0.23465,-1.39861,5.2356,40,-0.9960,-215,-214.59,50,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
1,129.89,3.24725,1.09093,0.22539,1.09701,5.5396,40,-1.2941,-222,-221.76,75,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
2,89.77,2.24425,1.05235,0.11676,0.62631,7.4030,40,-1.3018,-398,-397.58,100,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
