Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpFillPct,InpTF,InpAtrPeriodD1,InpGapMinATR,InpGapMaxATR,InpSLMode,InpSLGapMult,InpAtrSlMult,InpMaxHours,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
1,-163.49,-27.24833,0.44285,-0.50104,-0.41235,3.2439,6,-0.9893,-196,-195.99,75,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
2,-442.29,-44.22900,0.34338,-0.72692,-1.70315,6.0573,10,-1.0311,-478,-477.60,100,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
0,-101.11,-25.27750,0.48053,-0.58594,-0.31604,1.7256,4,-0.9805,-98,-97.76,50,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
