Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpFillPct,InpTF,InpAtrPeriodD1,InpGapMinATR,InpGapMaxATR,InpSLMode,InpSLGapMult,InpAtrSlMult,InpMaxHours,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
0,53.96,27.29000,88.03226,2.22975,0.08695,0.2420,2,-0.2420,-0,-0.00,50,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
1,129.68,43.55667,131.98990,3.28803,0.83048,0.3928,3,-0.2507,-0,-0.00,75,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
2,94.17,15.69500,1.92806,0.59212,0.25222,1.5841,6,-1.1562,-95,-94.67,100,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
