Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpFillPct,InpTF,InpAtrPeriodD1,InpGapMinATR,InpGapMaxATR,InpSLMode,InpSLGapMult,InpAtrSlMult,InpMaxHours,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
1,88.48,22.12000,1.92853,0.64307,0.13189,1.3753,4,-0.9419,-94,-94.23,75,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
0,121.34,40.72000,148.97561,0.91910,0.24766,1.3050,3,-0.7436,-0,-0.00,50,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
2,163.94,40.98500,2.72007,1.19151,0.19876,1.3753,4,-0.9419,-94,-94.23,100,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
