Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpFillPct,InpTF,InpAtrPeriodD1,InpGapMinATR,InpGapMaxATR,InpSLMode,InpSLGapMult,InpAtrSlMult,InpMaxHours,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
0,20.10,20.25000,135.00000,0.79134,0.01862,0.2540,1,-0.2540,-0,-0.00,50,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
2,40.61,10.15250,1.39872,0.21644,0.10346,1.8489,4,-0.9758,-101,-100.79,100,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
1,70.26,35.40000,131.11111,1.14523,0.30724,0.6111,2,-0.6111,-0,-0.00,75,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
