Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpFillPct,InpTF,InpAtrPeriodD1,InpGapMinATR,InpGapMaxATR,InpSLMode,InpSLGapMult,InpAtrSlMult,InpMaxHours,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
2,162.88,13.57333,1.40643,0.60342,0.98442,2.6885,12,-1.0014,-198,-198.10,100,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
1,125.36,11.39636,1.41548,0.47103,1.06901,2.6572,11,-1.0039,-198,-198.10,75,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
0,-72.58,-8.06444,0.75867,-0.27156,-0.60334,2.6727,9,-1.0064,-198,-198.10,50,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
