Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpFillPct,InpTF,InpAtrPeriodD1,InpGapMinATR,InpGapMaxATR,InpSLMode,InpSLGapMult,InpAtrSlMult,InpMaxHours,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
1,280.18,56.73200,81.51149,3.45475,1.20875,0.7997,5,-0.4678,-0,-0.00,75,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
0,143.92,48.85000,55.72243,3.01403,0.21066,0.4730,3,-0.4730,-0,-0.00,50,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
2,91.39,15.23167,1.44409,0.51156,0.51478,1.7395,6,-1.4220,-102,-101.68,100,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
