Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpFillPct,InpTF,InpAtrPeriodD1,InpGapMinATR,InpGapMaxATR,InpSLMode,InpSLGapMult,InpAtrSlMult,InpMaxHours,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
2,208.10,23.12222,1.66040,1.08295,0.77328,1.8668,9,-1.0234,-103,-103.27,100,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
1,154.19,22.02714,1.73100,1.06544,0.74916,1.4470,7,-1.0234,-103,-103.27,75,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
0,-16.26,-2.71000,0.92194,-0.11235,-0.08786,1.4470,6,-1.0234,-102,-102.13,50,16385,14,0.3,2,0,1,1.5,48,0,3,1,772201,GAPFILL,1
