Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpSLBufferAtr,InpUsaGuardian,InpTF,InpStMult,InpStAtrPeriod,InpNearAtr,InpRequireConfirmBody,InpAllowLong,InpAllowShort,InpUseConfluence,InpEma1,InpEma2,InpEma3,InpEma4,InpConflAtr,InpFirstFraction,InpUsePending,InpPendingPips,InpPendingAtr,InpPendingExpiryBars,InpSLLookback,InpSLBufferPips,InpTP1_R,InpTP1Pct,InpBreakeven,InpTP_RR,InpTrailOnST,InpExitOnFlip,InpRiskPercent,InpMaxTradesPerDay,InpUseTimeWindow,InpStartHour,InpEndHour,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpMagic,InpMaxSpread,InpVerbose,InpLogImbuto
0,344.12,2.62687,1.24312,0.77764,1.75403,4.1675,131,0.000,1,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,0,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,779300,0,0,1
4,445.58,3.59339,1.40233,1.03065,2.53953,4.0284,124,0.500,1,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,0,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,779300,0,0,1
1,366.01,2.85945,1.27637,0.94238,1.98882,3.6657,128,0.125,1,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,0,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,779300,0,0,1
5,329.26,2.74383,1.30645,0.77320,1.98582,3.9886,120,0.625,1,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,0,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,779300,0,0,1
2,294.48,2.35584,1.23362,0.63479,1.60216,4.3639,125,0.250,1,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,0,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,779300,0,0,1
6,339.45,2.82875,1.32240,0.83960,2.09902,3.7909,120,0.750,1,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,0,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,779300,0,0,1
3,366.76,2.95774,1.30686,0.81009,2.02510,4.2453,124,0.375,1,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,0,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,779300,0,0,1
7,244.97,2.11181,1.24706,0.69234,1.68485,3.3535,116,0.875,1,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,0,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,779300,0,0,1
8,270.93,2.35591,1.28209,0.81564,1.89627,3.1454,115,1.000,1,16385,2.5,10,1,1,1,1,0,14,89,100,200,1.5,0.3333,1,20,0,3,5,3,1,50,1,3,1,1,1,0,0,0,24,0,abtg_news.csv,3,30,30,0,,SUPERWAVE DOW H1,779300,0,0,1
