Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpEmaSlow,InpUsaGuardian,InpSessionHour,InpSessionMin,InpRangeMinutes,InpCloseHour,InpCloseMin,InpCloseAtEnd,InpOneTradePerDay,InpMaxPosSimbolo,InpEntryMode,InpRangeMode,InpLevelTF,InpPrevWindowMin,InpBufferPoints,InpOCTimeframe,InpPendingExpiryMin,InpAllowLong,InpAllowShort,InpMinRangePts,InpMaxRangePts,InpRetestOffsetPts,InpFadeOffsetPts,InpDelayMinutes,InpDelayDirMode,InpUseGapFill,InpGapMinPoints,InpGapMinRR,InpUseEmaFilter,InpEmaFast,InpFilterTF,InpUseSupertrend,InpStAtrPeriod,InpStMultiplier,InpStTF,InpUseSupertrend3,InpUseCorrelation,InpCorrSymbol,InpCorrTF,InpCorrEmaFast,InpCorrEmaSlow,InpUseVwapFilter,InpVwapTF,InpRiskPercent,InpSLMode,InpAtrSlMult,InpAtrPeriodMgmt,InpTP1_R,InpTP1_ClosePct,InpBreakevenAtTP1,InpBEatR,InpUseTrailing,InpTrailStartR,InpTrailMode,InpTrailTF,InpTrailAtrMult,InpTrailFixedPts,InpRunnerTP_R,InpUseRoundLevels,InpRoundStep,InpRoundMinDistPts,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpNewsFlatten,InpSlippagePts,InpMinStopPts,InpSkipIfTight,InpMinBreakoutRangeATR,InpUseVolumeFilter,InpVolMult,InpVolAvgBars,InpUseAtrFilter,InpAtrFilterBars,InpAtrFilterMult,InpConfirmMode,InpUseVolRegime,InpVolAtrPeriod,InpVolLookback,InpVolLowPct,InpVolHighPct,InpVolLowOffMult,InpVolHighOffMult,InpVolLowSlMult,InpVolHighSlMult,InpVolHighSizeMult,InpUseSRFilter,InpSRProximityPts,InpSRUsePrevDay,InpSRUseRoundNumbers,InpSRRoundInterval,InpMagic,InpMaxSpread,InpVerbose
0,-240.28,-2.86048,0.91550,-0.30747,-3.18747,7.6790,84,-1.1233,-282,-299.87,140,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,0,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765245,0,1
1,23.66,0.26584,1.00822,0.03032,0.29777,7.5634,89,-1.1155,-304,-304.50,160,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,0,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765245,0,1
2,-79.31,-0.86207,0.97313,-0.10166,-0.96759,7.6326,92,-1.1183,-300,-299.87,180,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,0,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765245,0,1
3,-168.05,-1.80699,0.94472,-0.21540,-2.05402,7.6326,93,-1.1183,-300,-299.87,200,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,0,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765245,0,1
4,-174.66,-1.89848,0.94255,-0.22199,-2.14944,7.6972,92,-1.1183,-300,-299.87,220,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,0,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765245,0,1
5,-145.64,-1.56602,0.95219,-0.19105,-1.78060,7.4580,93,-1.1183,-300,-299.87,240,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,0,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765245,0,1
6,-145.64,-1.56602,0.95219,-0.19105,-1.78060,7.4580,93,-1.1183,-300,-299.87,260,0,14,30,15,17,30,1,1,0,0,0,16385,60,200,0,120,1,0,0,0,0,0,30,0,0,150,1.5,1,1,16388,0,10,2.5,16385,0,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,0.5,0,0,0,1,0,1,5,2,12532,0,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,500,0,0,0,1.5,20,0,20,1,1,0,14,100,20,80,0.7,1.5,0.75,1.5,0.5,0,1500,1,1,10000,765245,0,1
