Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpCrossLookback,InpHACount,InpAdxMin,InpRequireAdxRising,InpMaxDistATR,InpMaxDistEma21ATR,InpUsaGuardian,InpTimeframe,InpEmaFast,InpEmaMid,InpEmaSlow,InpEmaSlopeBars,InpRequireAlignment,InpHAAutoCount,InpHAWickRatio,InpHABodyFactor,InpUseBBExpand,InpBBPeriod,InpBBDev,InpBBExpandBars,InpBBExpandMult,InpAdxPeriod,InpAdxRising,InpRequireDI,InpMinRR,InpEntryMode,InpPullbackRef,InpPendingExpiryBars,InpAllowLong,InpAllowShort,InpSLMode,InpSwingLookback,InpAtrPeriod,InpAtrSLmult,InpSLBufferPts,InpTP_R,InpPartialR,InpPartialPct,InpBreakeven,InpTrailMode,InpTrailAtrMult,InpExitOnCross,InpExitOnHAflip,InpRiskPercent,InpMaxTradesPerDay,InpStopAfterLosses,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpFridayClose,InpFridayCloseHour,InpMagic,InpMaxSpread,InpVerbose
109,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,5,2,20,1,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
37,-182.56,-30.42667,0.16719,-0.66528,-0.51640,2.7222,6,5,2,20,1,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
91,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,5,2,25,1,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
127,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,5,2,25,0,1.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
19,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,5,2,25,1,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
55,-182.41,-18.24100,0.50898,-0.45809,-0.64865,3.9021,10,5,2,25,0,1.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
2,-74.10,-14.82000,0.42371,-0.38703,-0.14709,1.8945,5,7,2,20,0,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
110,-177.97,-29.66167,0.18880,-0.64827,-0.40618,2.7221,6,7,2,20,1,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
74,-74.10,-14.82000,0.42371,-0.38703,-0.14709,1.8945,5,7,2,20,0,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
128,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,7,2,25,0,1.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
38,-152.39,-19.04875,0.30631,-0.55534,-0.51400,2.7141,8,7,2,20,1,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
92,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,7,2,25,1,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
20,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,7,2,25,1,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
56,-161.62,-12.43231,0.61925,-0.35530,-0.86614,4.4575,13,7,2,25,0,1.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
3,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,3,3,20,0,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
75,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,3,3,20,0,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
93,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,3,3,25,1,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
21,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,3,3,25,1,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
111,-163.59,-81.79500,0.00000,-0.86965,-0.57055,1.8783,2,3,3,20,1,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
129,-163.59,-81.79500,0.00000,-0.86965,-0.57055,1.8783,2,3,3,25,0,1.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
39,-163.59,-81.79500,0.00000,-0.86965,-0.57055,1.8783,2,3,3,20,1,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
57,-218.41,-72.80333,0.00000,-0.89907,-0.44903,2.4257,3,3,3,25,0,1.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
4,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,5,3,20,0,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
76,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,5,3,20,0,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
94,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,5,3,25,1,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
22,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,5,3,25,1,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
112,-163.59,-81.79500,0.00000,-0.86965,-0.57055,1.8783,2,5,3,20,1,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
130,-163.59,-81.79500,0.00000,-0.86965,-0.57055,1.8783,2,5,3,25,0,1.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
40,-163.59,-81.79500,0.00000,-0.86965,-0.57055,1.8783,2,5,3,20,1,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
58,-70.46,-14.09200,0.68388,-0.28442,-0.13422,2.4365,5,5,3,25,0,1.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
95,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,7,3,25,1,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
23,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,7,3,25,1,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
5,43.16,21.85000,80.92593,0.37956,0.10925,1.1276,2,7,3,20,0,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
77,43.16,21.85000,80.92593,0.37956,0.10925,1.1276,2,7,3,20,0,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
131,-163.59,-81.79500,0.00000,-0.86965,-0.57055,1.8783,2,7,3,25,0,1.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
113,-120.43,-30.10750,0.26625,-0.53332,-0.29551,2.2367,4,7,3,20,1,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
41,-120.43,-30.10750,0.26625,-0.53332,-0.29551,2.2367,4,7,3,20,1,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
59,-55.80,-6.97500,0.79466,-0.19380,-0.16189,2.8355,8,7,3,25,0,1.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
96,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,3,2,20,0,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
24,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,3,2,20,0,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
6,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,3,2,25,0,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
78,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,3,2,25,0,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
114,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,3,2,25,1,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
132,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,3,2,20,1,1.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
42,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,3,2,25,1,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
97,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,5,2,20,0,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
25,-182.56,-30.42667,0.16719,-0.66528,-0.51640,2.7222,6,5,2,20,0,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
7,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,5,2,25,0,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
60,-429.41,-61.34429,0.02340,-0.85273,-0.87696,5.0041,7,3,2,20,1,1.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
79,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,5,2,25,0,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
115,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,5,2,25,1,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
133,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,5,2,20,1,1.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
43,-182.56,-30.42667,0.16719,-0.66528,-0.51640,2.7222,6,5,2,25,1,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
8,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,7,2,25,0,0.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
98,-177.97,-29.66167,0.18880,-0.64827,-0.40618,2.7221,6,7,2,20,0,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
26,-152.39,-19.04875,0.30631,-0.55534,-0.51400,2.7141,8,7,2,20,0,1.0,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
80,-117.26,-39.08667,0.08419,-0.64603,-0.21891,1.8056,3,7,2,25,0,0.5,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
61,-171.26,-13.17385,0.61670,-0.43009,-0.83186,3.9312,13,5,2,20,1,1.5,0,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
116,-204.76,-51.19000,0.05001,-0.76272,-0.40690,2.6705,4,7,2,25,1,1.0,1,1,16388,9,21,50,3,1,0,0.3,0.6,0,20,2,3,1.05,14,1,1,1,0,0,3,1,1,0,10,14,1.5,0,2.5,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS,0,20,778725,0,0
